match_id,map_number,map_name,team1,team1_ct_half,team1_t_half,team1_ot,team2,team2_ct_half,team2_t_half,team2_ot,team1_total,team2_total
2386477,1,Mirage,Dusty Roots,8,4,0,GameHunters,5,1,0,12,6
2386477,2,Nuke,Dusty Roots,7,5,0,GameHunters,6,4,0,12,10
2386639,1,Dust2,Players,10,2,0,R2,3,3,0,12,6
2386639,2,Overpass,Players,4,8,0,R2,4,5,0,12,9
2386639,3,Inferno,Players,10,2,0,R2,3,1,0,12,4
2386457,1,Mirage,Betera,9,3,0,SPARTA,0,10,0,12,10
2386457,2,Ancient,Betera,7,5,0,SPARTA,6,4,0,12,10
2386457,3,Train,Betera,8,4,4,SPARTA,8,2,4,16,14
2386498,1,Ancient,WildLotus,9,3,0,Oramond,4,4,0,12,8
2386498,2,Dust2,WildLotus,5,7,0,Oramond,8,2,0,12,10
2386648,1,Train,Tricked,7,5,0,Leo,6,3,0,12,9
2386648,2,Inferno,Tricked,5,7,0,Leo,2,6,0,12,8
2386648,3,Mirage,Tricked,3,9,0,Leo,5,4,0,12,9
2386638,1,Mirage,Yawara,5,7,0,Procyon,8,1,0,12,9
2386638,2,Nuke,Yawara,6,6,6,Procyon,6,2,4,18,12
2386638,3,Ancient,Yawara,11,1,0,Procyon,2,3,0,12,5
2386455,1,Mirage,Partizan,10,2,0,HubaBuba,3,5,0,12,8
2386455,2,Inferno,Partizan,4,8,8,HubaBuba,4,4,1,20,9
2386459,1,Dust2,EYEBALLERS,10,2,0,GUN5,3,7,0,12,10
2386459,2,Mirage,EYEBALLERS,5,7,0,GUN5,8,2,0,12,10
2386460,1,Ancient,500,11,1,0,VP.Prodigy,2,1,0,12,3
2386460,2,Dust2,500,6,6,6,VP.Prodigy,6,4,2,18,12
2386496,1,Dust2,Phantom,6,6,0,Sangrija,7,3,0,12,10
2386496,2,Overpass,Phantom,8,4,0,Sangrija,5,2,0,12,7
2386223,1,Ancient,Sashi,7,5,5,ECLOT,7,7,3,17,17
2386223,2,Nuke,Sashi,6,6,6,ECLOT,6,5,7,18,18
2386223,3,Overpass,Sashi,3,9,0,ECLOT,4,4,0,12,8
2386637,1,Dust2,LP,9,3,0,Vasco,2,10,0,12,12
2386637,2,Ancient,LP,9,3,0,Vasco,4,2,0,12,6
2386637,3,Inferno,LP,3,9,0,Vasco,1,4,0,12,5
2386647,1,Dust2,500,9,3,0,kONO,4,6,0,12,10
2386647,2,Overpass,500,7,5,0,kONO,6,0,0,12,6
2386409,1,Nuke,33,11,1,0,Tricked,2,2,0,12,4
2386409,2,Train,33,6,6,0,Tricked,7,0,0,12,7
2386514,1,Dust2,ScarX,4,8,0,Legion,0,5,0,12,5
2386514,2,Train,ScarX,5,7,0,Legion,1,6,0,12,7
2386511,1,Dust2,Just Swing,2,10,0,The Huns,0,3,0,12,3
2386511,2,Mirage,Just Swing,5,7,0,The Huns,6,6,0,12,12
2386510,1,Nuke,NomadS,4,8,0,Kaleido,3,5,0,12,8
2386510,2,Inferno,NomadS,8,4,4,Kaleido,8,0,4,16,12
2386509,1,Inferno,FengDa,4,8,0,Rare Atom,4,5,0,12,9
2386509,2,Dust2,FengDa,7,5,0,Rare Atom,3,8,0,12,11
2386515,1,Ancient,Last Bullet,10,2,0,BORING PLAYERS,3,0,0,12,3
2386515,2,Dust2,Last Bullet,7,5,0,BORING PLAYERS,6,4,0,12,10
2386408,1,Ancient,SPARTA,4,8,0,Betera,5,5,0,12,10
2386408,2,Nuke,SPARTA,8,4,0,Betera,5,1,0,12,6
2386408,3,Overpass,SPARTA,7,5,0,Betera,0,8,0,12,8
2386323,1,Nuke,Tricked,6,6,0,Mousquetaires,7,0,0,12,7
2386323,2,Train,Tricked,8,4,0,Mousquetaires,3,9,0,12,12
2386323,3,Ancient,Tricked,7,5,0,Mousquetaires,6,4,0,12,10
2386224,1,Dust2,RUBY,10,2,0,Alliance,3,1,0,12,4
2386224,2,Ancient,RUBY,9,3,0,Alliance,4,1,0,12,5
2386501,1,Dust2,LE-LUX,8,4,0,FURY,5,3,0,12,8
2386501,2,Nuke,LE-LUX,5,7,0,FURY,6,6,0,12,12
2386501,3,Ancient,LE-LUX,7,5,0,FURY,2,8,0,12,10
2386499,1,Mirage,SemperFi,9,3,0,Ground Zero,4,0,0,12,4
2386499,2,Nuke,SemperFi,7,5,0,Ground Zero,6,4,0,12,10
2386500,1,Mirage,Animus Victoria,5,7,0,Mindfreak,1,6,0,12,7
2386500,2,Dust2,Animus Victoria,5,7,0,Mindfreak,1,6,0,12,7
2386502,1,Mirage,Rooster,9,3,0,KZG,4,1,0,12,5
2386502,2,Nuke,Rooster,7,5,0,KZG,6,0,0,12,6
2386645,1,Ancient,Betera,9,3,0,UNiTY,4,0,0,12,4
2386645,2,Dust2,Betera,6,6,0,UNiTY,7,1,0,12,8
2386480,1,Nuke,TSG,7,5,0,FULL SEND,6,2,0,12,8
2386480,2,Dust2,TSG,4,8,0,FULL SEND,4,5,0,12,9
2386480,3,Mirage,TSG,4,8,0,FULL SEND,3,5,0,12,8
2386309,1,Inferno,BOSS,1,11,0,regain,1,2,0,12,3
2386309,2,Mirage,BOSS,10,2,0,regain,3,2,0,12,5
2386309,3,Ancient,BOSS,5,7,0,regain,2,6,0,12,8
2386482,1,Ancient,NuTorious,7,5,0,Nocturnal,6,3,0,12,9
2386482,2,Train,NuTorious,7,5,0,Nocturnal,6,3,0,12,9
2386479,1,Nuke,Take Flyte,5,7,0,Wanted Goons,8,4,0,12,12
2386479,2,Overpass,Take Flyte,10,2,0,Wanted Goons,3,6,0,12,9
2386481,1,Nuke,Zomblers,11,1,0,Green Tea Party,2,0,0,12,2
2386481,2,Inferno,Zomblers,8,4,0,Green Tea Party,5,2,0,12,7
2386469,1,Inferno,Procyon,8,4,4,GameHunters,8,4,1,16,13
2386469,2,Nuke,Procyon,6,6,0,GameHunters,2,7,0,12,9
2386469,3,Dust2,Procyon,7,5,0,GameHunters,3,8,0,12,11
2386466,1,Overpass,Yawara,10,2,0,MIBR Academy,3,3,0,12,6
2386466,2,Mirage,Yawara,5,7,0,MIBR Academy,5,6,0,12,11
2386466,3,Ancient,Yawara,7,5,0,MIBR Academy,6,4,0,12,10
2386308,1,Overpass,Getting Info,8,4,0,FULL SEND,5,3,0,12,8
2386308,2,Mirage,Getting Info,9,3,0,FULL SEND,4,5,0,12,9
2386465,1,Ancient,MAGICOS,7,5,0,KRÜ,2,8,0,12,10
2386465,2,Dust2,MAGICOS,4,8,0,KRÜ,5,5,0,12,10
2386464,1,Dust2,Gaimin Gladiators,11,1,0,JERSA,2,0,0,12,2
2386464,2,Inferno,Gaimin Gladiators,10,2,0,JERSA,3,1,0,12,4
2386447,1,Dust2,Nemiga,5,7,0,Insilio,3,6,0,12,9
2386447,2,Ancient,Nemiga,5,7,0,Insilio,8,4,0,12,12
2386447,3,Mirage,Nemiga,5,7,7,Insilio,5,3,7,19,15
2386449,1,Dust2,Zero Tenacity,4,8,0,FAVBET,9,2,0,12,11
2386449,2,Nuke,Zero Tenacity,2,10,0,FAVBET,7,3,0,12,10
2386449,3,Inferno,Zero Tenacity,6,6,0,FAVBET,7,2,0,12,9
2386451,1,Dust2,Sashi,5,7,0,NOVAQ,4,6,0,12,10
2386451,2,Nuke,Sashi,8,4,0,NOVAQ,5,1,0,12,6
2386451,3,Inferno,Sashi,6,6,0,NOVAQ,2,7,0,12,9
2386406,1,Train,Betclic,8,4,0,VP.Prodigy,5,5,0,12,10
2386406,2,Dust2,Betclic,5,7,0,VP.Prodigy,3,6,0,12,9
2386406,3,Nuke,Betclic,7,5,5,VP.Prodigy,7,4,2,17,13
2386454,1,Nuke,RUBY,3,9,0,BC.Game,2,4,0,12,6
2386454,2,Mirage,RUBY,6,6,0,BC.Game,7,5,0,12,12
2386454,3,Ancient,RUBY,7,5,0,BC.Game,6,6,0,12,12
2386452,1,Train,33,4,8,0,Oramond,9,3,0,12,12
2386452,2,Mirage,33,6,6,0,Oramond,7,1,0,12,8
2386450,1,Inferno,Eternal Fire,6,6,6,JiJieHao,6,1,4,18,11
2386450,2,Dust2,Eternal Fire,4,8,0,JiJieHao,1,5,0,12,6
2386765,1,Inferno,Mamba mentality,8,4,4,BRUTE,8,8,10,16,26
2386765,2,Train,Mamba mentality,4,8,0,BRUTE,9,1,0,12,10
2386765,3,Overpass,Mamba mentality,6,6,6,BRUTE,6,2,4,18,12
2386453,1,Mirage,ESC,9,3,0,Nexus,4,4,0,12,8
2386453,2,Nuke,ESC,7,5,0,Nexus,6,3,0,12,9
2386441,1,Train,Kaleido,7,5,0,Legion,1,8,0,12,9
2386441,2,Inferno,Kaleido,8,4,0,Legion,5,1,0,12,6
2386441,3,Dust2,Kaleido,6,6,0,Legion,7,5,0,12,12
2386446,1,Ancient,Eruption,8,4,4,DEPO,8,1,4,16,13
2386446,2,Nuke,Eruption,8,4,0,DEPO,5,1,0,12,6
2386446,3,Dust2,Eruption,5,7,0,DEPO,0,6,0,12,6
2386321,1,Mirage,CYBERSHOKE,1,11,0,ESC,4,2,0,12,6
2386321,2,Nuke,CYBERSHOKE,5,7,0,ESC,3,6,0,12,9
2386442,1,Mirage,NomadS,10,2,0,ScarX,3,3,0,12,6
2386442,2,Inferno,NomadS,9,3,0,ScarX,4,8,0,12,12
2386443,1,Ancient,The Huns,10,2,0,BORING PLAYERS,3,3,0,12,6
2386443,2,Nuke,The Huns,8,4,0,BORING PLAYERS,5,3,0,12,8
2386403,1,Inferno,Nexus,2,10,0,Eternal Fire,0,3,0,12,3
2386403,2,Train,Nexus,8,4,0,Eternal Fire,5,7,0,12,12
2386403,3,Nuke,Nexus,7,5,0,Eternal Fire,0,8,0,12,8
2386322,1,Nuke,SINNERS,6,6,0,GUN5,2,7,0,12,9
2386322,2,Ancient,SINNERS,6,6,0,GUN5,3,7,0,12,10
2386436,1,Dust2,Ground Zero,9,3,0,FURY,4,3,0,12,7
2386436,2,Ancient,Ground Zero,9,3,0,FURY,4,4,0,12,8
2386435,1,Ancient,SemperFi,6,6,0,LE-LUX,7,3,0,12,10
2386435,2,Overpass,SemperFi,10,2,0,LE-LUX,3,0,0,12,3
2386716,1,Dust2,BDB,5,7,0,Sleeping Dogs,8,2,0,12,10
2386716,2,Ancient,BDB,4,8,0,Sleeping Dogs,9,3,0,12,12
2386156,1,Mirage,SemperFi,9,3,0,Ground Zero,4,3,0,12,7
2386156,2,Dust2,SemperFi,9,3,0,Ground Zero,4,0,0,12,4
2386155,1,Inferno,Mindfreak,4,8,0,Ground Zero,2,5,0,12,7
2386155,2,Dust2,Mindfreak,8,4,0,Ground Zero,5,2,0,12,7
2386155,3,Nuke,Mindfreak,5,7,0,Ground Zero,1,6,0,12,7
2386307,1,Mirage,FULL SEND,5,7,0,Shimmer,2,6,0,12,8
2386307,2,Nuke,FULL SEND,7,5,0,Shimmer,6,3,0,12,9
2386307,3,Dust2,FULL SEND,4,8,0,Shimmer,9,3,0,12,12
2386663,1,Ancient,SAW,2,10,0,9INE,5,3,0,12,8
2386663,2,Dust2,SAW,8,4,0,9INE,5,0,0,12,5
2386663,3,Inferno,SAW,4,8,0,9INE,3,5,0,12,8
2386306,1,Inferno,FlyQuest RED,1,11,0,Zomblers,0,2,0,12,2
2386306,2,Mirage,FlyQuest RED,3,9,0,Zomblers,0,4,0,12,4
2386318,1,Train,Zero Tenacity,7,5,0,Mousquetaires,6,3,0,12,9
2386318,2,Nuke,Zero Tenacity,8,4,0,Mousquetaires,5,4,0,12,9
2386659,1,Nuke,Getting Info,7,5,0,Sharks,3,8,0,12,11
2386659,2,Ancient,Getting Info,6,6,0,Sharks,0,7,0,12,7
2386657,1,Ancient,SAW,9,3,0,Marsborne,4,3,0,12,7
2386657,2,Dust2,SAW,7,5,0,Marsborne,6,3,0,12,9
2386395,1,Nuke,RED Canids,10,2,0,2GAME,3,4,0,12,7
2386395,2,Mirage,RED Canids,3,9,0,2GAME,0,4,0,12,4
2386395,3,Train,RED Canids,10,2,0,2GAME,3,0,0,12,3
2386396,1,Ancient,Keyd Stars,9,3,0,ShindeN,4,1,0,12,5
2386396,2,Nuke,Keyd Stars,2,10,0,ShindeN,0,3,0,12,3
2386396,3,Dust2,Keyd Stars,5,7,0,ShindeN,1,6,0,12,7
2386361,1,Dust2,EYEBALLERS,9,3,0,VP.Prodigy,4,0,0,12,4
2386361,2,Mirage,EYEBALLERS,8,4,0,VP.Prodigy,5,3,0,12,8
2386655,1,Nuke,CPH Wolves,4,8,0,Wildcard,0,5,0,12,5
2386655,2,Ancient,CPH Wolves,5,7,0,Wildcard,8,4,0,12,12
2386655,3,Train,CPH Wolves,3,9,0,Wildcard,0,4,0,12,4
2386654,1,Dust2,Venom,4,8,0,BIG,7,5,0,12,12
2386654,2,Nuke,Venom,5,7,0,BIG,1,6,0,12,7
2386656,1,Overpass,OG,11,1,0,Rave,2,0,0,12,2
2386656,2,Ancient,OG,8,4,0,Rave,5,3,0,12,8
2386653,1,Overpass,fnatic,9,3,0,Metizport,4,7,0,12,11
2386653,2,Ancient,fnatic,5,7,0,Metizport,8,0,0,12,8
2386382,1,Inferno,Rare Atom,5,7,7,Kaleido,5,11,13,19,29
2386382,2,Dust2,Rare Atom,4,8,0,Kaleido,5,5,0,12,10
2386360,1,Dust2,Betera,7,5,0,CYBERSHOKE,6,4,0,12,10
2386360,2,Ancient,Betera,6,6,0,CYBERSHOKE,4,7,0,12,11
2386360,3,Train,Betera,5,7,0,CYBERSHOKE,8,4,0,12,12
2386381,1,Ancient,FengDa,6,6,0,Kaleido,7,4,0,12,11
2386381,2,Mirage,FengDa,6,6,0,Kaleido,4,7,0,12,11
2386381,3,Inferno,FengDa,2,10,0,Kaleido,0,3,0,12,3
2386669,1,Dust2,m1x,7,5,5,MANA,7,4,0,17,11
2386669,2,Ancient,m1x,3,9,9,MANA,3,4,2,21,9
2386153,1,Mirage,SemperFi,7,5,0,Ground Zero,6,6,0,12,12
2386153,2,Ancient,SemperFi,7,5,0,Ground Zero,6,4,0,12,10
2386154,1,Mirage,Vantage,2,10,0,Mindfreak,1,3,0,12,4
2386154,2,Nuke,Vantage,5,7,0,Mindfreak,6,6,0,12,12
2386394,1,Ancient,NAOCOPULAS,2,10,0,ODDIK,3,3,0,12,6
2386394,2,Inferno,NAOCOPULAS,3,9,0,ODDIK,0,4,0,12,4
2386152,1,Inferno,Mindfreak,6,6,0,Ground Zero,5,7,0,12,12
2386152,2,Dust2,Mindfreak,6,6,0,Ground Zero,0,7,0,12,7
2386151,1,Mirage,SemperFi,7,5,0,Vantage,6,2,0,12,8
2386151,2,Inferno,SemperFi,4,8,0,Vantage,9,3,0,12,12
2386305,1,Nuke,Money Crew,6,6,6,Shimmer,6,4,1,18,11
2386305,2,Mirage,Money Crew,5,7,0,Shimmer,5,6,0,12,11
2386305,3,Dust2,Money Crew,1,11,0,Shimmer,6,2,0,12,8
2386393,1,Nuke,Keyd Stars,7,5,0,ODDIK,6,3,0,12,9
2386393,2,Inferno,Keyd Stars,1,11,0,ODDIK,0,2,0,12,2
2386393,3,Ancient,Keyd Stars,5,7,7,ODDIK,5,4,2,19,11
2386392,1,Inferno,Four Magic fe,5,7,0,NAOCOPULAS,4,6,0,12,10
2386392,2,Ancient,Four Magic fe,3,9,9,NAOCOPULAS,3,0,4,21,7
2386375,1,Overpass,ODDIK,8,4,0,NAOCOPULAS,5,1,0,12,6
2386375,2,Dust2,ODDIK,12,0,0,NAOCOPULAS,1,2,0,12,3
2386376,1,Nuke,Keyd Stars,11,1,0,Four Magic fe,2,0,0,12,2
2386376,2,Mirage,Keyd Stars,10,2,0,Four Magic fe,3,0,0,12,3
2386304,1,Dust2,Zomblers,9,3,0,Arrival Seven,4,0,0,12,4
2386304,2,Mirage,Zomblers,11,1,0,Arrival Seven,2,0,0,12,2
2386388,1,Dust2,2GAME,5,7,0,Gaimin Gladiators,8,4,0,12,12
2386388,2,Inferno,2GAME,7,5,0,Gaimin Gladiators,0,8,0,12,8
2386388,3,Train,2GAME,7,5,0,Gaimin Gladiators,6,5,0,12,11
2386391,1,Mirage,Fluxo,8,4,0,Yawara,5,7,0,12,12
2386391,2,Ancient,Fluxo,2,10,0,Yawara,1,3,0,12,4
2386391,3,Train,Fluxo,7,5,0,Yawara,6,2,0,12,8
2386495,1,Mirage,Dziuseppe,6,6,0,MANA,2,7,0,12,9
2386495,2,Nuke,Dziuseppe,3,9,0,MANA,0,4,0,12,4
2386494,1,Ancient,m1x,5,7,0,Nuclear TigeRES,1,6,0,12,7
2386494,2,Mirage,m1x,7,5,0,Nuclear TigeRES,6,2,0,12,8
2386494,3,Train,m1x,5,7,0,Nuclear TigeRES,5,6,0,12,11
2386200,1,Overpass,Sangal,6,6,6,500,6,1,4,18,11
2386200,2,Inferno,Sangal,8,4,4,500,8,1,4,16,13
2386358,1,Ancient,Nexus,10,2,0,SPARTA,3,2,0,12,5
2386358,2,Mirage,Nexus,4,8,8,SPARTA,4,4,2,20,10
2386497,1,Mirage,los kogutos,5,7,0,Superior,1,6,0,12,7
2386497,2,Overpass,los kogutos,4,8,0,Superior,0,5,0,12,5
2386221,1,Train,GUN5,5,7,0,ARCRED,4,6,0,12,10
2386221,2,Dust2,GUN5,8,4,0,ARCRED,5,3,0,12,8
2386221,3,Mirage,GUN5,3,9,0,ARCRED,2,4,0,12,6
2386357,1,Mirage,Sangal,8,4,0,33,2,9,0,12,11
2386357,2,Ancient,Sangal,7,5,0,33,6,2,0,12,8
2386357,3,Nuke,Sangal,9,3,0,33,4,5,0,12,9
2386390,1,Overpass,Yawara,5,7,0,A FUNDAÇÃO,0,6,0,12,6
2386390,2,Mirage,Yawara,11,1,0,A FUNDAÇÃO,2,0,0,12,2
2386390,3,Dust2,Yawara,11,1,0,A FUNDAÇÃO,2,0,0,12,2
2386493,1,Mirage,Dziuseppe,6,6,0,MANA,4,7,0,12,11
2386493,2,Ancient,Dziuseppe,3,9,0,MANA,4,4,0,12,8
2386199,1,Dust2,Nexus,4,8,0,Eternal Fire,4,5,0,12,9
2386199,2,Inferno,Nexus,0,12,0,Eternal Fire,0,1,0,12,1
2386380,1,Dust2,Change The Game,5,7,0,Kaleido,2,6,0,12,8
2386380,2,Mirage,Change The Game,3,9,0,Kaleido,10,2,0,12,12
2386380,3,Ancient,Change The Game,1,11,0,Kaleido,0,2,0,12,2
2386374,1,Nuke,RED Canids,7,5,0,Yawara,6,2,0,12,8
2386374,2,Mirage,RED Canids,7,5,0,Yawara,6,1,0,12,7
2386272,1,Nuke,Zero Tenacity,5,7,0,SINNERS,6,6,0,12,12
2386272,2,Inferno,Zero Tenacity,5,7,0,SINNERS,8,3,0,12,11
2386272,3,Mirage,Zero Tenacity,5,7,0,SINNERS,3,6,0,12,9
2386373,1,Mirage,Fluxo,10,2,0,A FUNDAÇÃO,3,1,0,12,4
2386373,2,Nuke,Fluxo,8,4,0,A FUNDAÇÃO,5,2,0,12,7
2386220,1,Dust2,JiJieHao,5,7,0,SPARTA,3,6,0,12,9
2386220,2,Mirage,JiJieHao,6,6,0,SPARTA,7,5,0,12,12
2386220,3,Nuke,JiJieHao,9,3,0,SPARTA,4,5,0,12,9
2386492,1,Ancient,kONO,6,6,0,UNiTY,4,7,0,12,11
2386492,2,Nuke,kONO,6,6,0,UNiTY,7,2,0,12,9
2386492,3,Inferno,kONO,7,5,0,UNiTY,6,3,0,12,9
2386379,1,Inferno,Rare Atom,7,5,0,FengDa,3,8,0,12,11
2386379,2,Dust2,Rare Atom,10,2,0,FengDa,3,5,0,12,8
2386379,3,Mirage,Rare Atom,10,2,0,FengDa,3,3,0,12,6
2386271,1,Nuke,Johnny Speeds,4,8,0,GUN5,3,5,0,12,8
2386271,2,Dust2,Johnny Speeds,7,5,0,GUN5,6,2,0,12,8
2386271,3,Mirage,Johnny Speeds,7,5,0,GUN5,3,8,0,12,11
2386355,1,Dust2,SINNERS,4,8,0,Eternal Fire,6,5,0,12,11
2386355,2,Inferno,SINNERS,4,8,0,Eternal Fire,7,5,0,12,12
2386387,1,Overpass,ALZON,4,8,0,2GAME,4,5,0,12,9
2386387,2,Dust2,ALZON,3,9,0,2GAME,2,4,0,12,6
2386171,1,Inferno,ODDIK Academy,3,9,0,LP,1,4,0,12,5
2386171,2,Mirage,ODDIK Academy,6,6,0,LP,7,2,0,12,9
2386171,3,Dust2,ODDIK Academy,4,8,8,LP,4,2,4,20,10
2386372,1,Inferno,2GAME,3,9,0,Gaimin Gladiators,6,4,0,12,10
2386372,2,Dust2,2GAME,9,3,0,Gaimin Gladiators,4,3,0,12,7
2386372,3,Overpass,2GAME,3,9,0,Gaimin Gladiators,3,4,0,12,7
2386371,1,Overpass,Imperial,11,1,0,ALZON,2,1,0,12,3
2386371,2,Mirage,Imperial,9,3,0,ALZON,4,0,0,12,4
2386303,1,Dust2,regain,11,1,0,FULL SEND,2,0,0,12,2
2386303,2,Ancient,regain,7,5,0,FULL SEND,6,2,0,12,8
2386167,1,Inferno,Ghost,7,5,0,wwaves,6,6,0,12,12
2386167,2,Dust2,Ghost,6,6,0,wwaves,7,3,0,12,10
2386168,1,Mirage,Black Mold,4,8,0,FlyQuest RED,2,5,0,12,7
2386168,2,Nuke,Black Mold,1,11,0,FlyQuest RED,3,2,0,12,5
2386385,1,Ancient,Galorys,6,6,0,ShindeN,7,5,0,12,12
2386385,2,Mirage,Galorys,7,5,0,ShindeN,3,8,0,12,11
2386385,3,Nuke,Galorys,1,11,0,ShindeN,6,2,0,12,8
2386302,1,Inferno,InControl,9,3,0,FlyQuest RED,4,2,0,12,6
2386163,1,Overpass,FURIA fe,11,1,0,Dusty Roses,2,0,0,12,2
2386163,2,Nuke,FURIA fe,11,1,0,Dusty Roses,2,0,0,12,2
2386160,1,Mirage,Nemesis Impact,9,3,0,shinigami,4,3,0,12,7
2386160,2,Ancient,Nemesis Impact,7,5,0,shinigami,2,8,0,12,10
2386160,3,Nuke,Nemesis Impact,9,3,0,shinigami,4,6,0,12,10
2386159,1,Dust2,Flame Sharks fe,11,1,0,AKA HERO KAJO,2,3,0,12,5
2386159,2,Train,Flame Sharks fe,10,2,0,AKA HERO KAJO,3,2,0,12,5
2386354,1,Overpass,EYEBALLERS,4,8,8,SPARTA,4,2,4,20,10
2386354,2,Ancient,EYEBALLERS,9,3,0,SPARTA,4,0,0,12,4
2386354,3,Dust2,EYEBALLERS,4,8,0,SPARTA,6,5,0,12,11
2386383,1,Nuke,X7,3,9,0,Galorys,0,4,0,12,4
2386383,2,Mirage,X7,7,5,0,Galorys,2,8,0,12,10
2386239,1,Inferno,Dziuseppe,5,7,0,Nuclear TigeRES,4,6,0,12,10
2386239,2,Mirage,Dziuseppe,8,4,0,Nuclear TigeRES,3,9,0,12,12
2386196,1,Nuke,Tricked,4,8,0,Anonymo,9,3,0,12,12
2386196,2,Ancient,Tricked,2,10,0,Anonymo,5,3,0,12,8
2386196,3,Mirage,Tricked,4,8,0,Anonymo,1,5,0,12,6
2386370,1,Mirage,ShindeN,8,4,0,Galorys,5,1,0,12,6
2386370,2,Ancient,ShindeN,8,4,0,Galorys,5,3,0,12,8
2386369,1,Inferno,MIBR,10,2,0,X7,3,0,0,12,3
2386369,2,Nuke,MIBR,8,4,0,X7,5,2,0,12,7
2386238,1,Dust2,m1x,6,6,0,MANA,7,2,0,12,9
2386238,2,Ancient,m1x,8,4,0,MANA,5,2,0,12,7
2386219,1,Nuke,GUN5,5,7,0,ESC,1,6,0,12,7
2386219,2,Ancient,GUN5,4,8,8,ESC,4,5,7,20,16
2386378,1,Ancient,Kaleido,8,4,0,FengDa,3,9,0,12,12
2386378,2,Inferno,Kaleido,4,8,0,FengDa,6,5,0,12,11
2386237,1,Ancient,kONO,11,1,0,Y5,2,0,0,12,2
2386237,2,Train,kONO,5,7,0,Y5,1,6,0,12,7
2386237,3,Dust2,kONO,7,5,0,Y5,6,3,0,12,9
2386218,1,Ancient,Betera,6,6,0,SPARTA,7,0,0,12,7
2386218,2,Nuke,Betera,10,2,0,SPARTA,3,0,0,12,3
2386367,1,Nuke,Chinggis Warriors,7,5,5,NomadS,7,4,2,17,13
2386367,2,Inferno,Chinggis Warriors,5,7,0,NomadS,1,6,0,12,7
2386367,3,Ancient,Chinggis Warriors,9,3,0,NomadS,4,5,0,12,9
2386377,1,Inferno,Rare Atom,5,7,0,Change The Game,4,6,0,12,10
2386377,2,Dust2,Rare Atom,5,7,0,Change The Game,8,1,0,12,9
2386377,3,Mirage,Rare Atom,6,6,0,Change The Game,7,0,0,12,7
2386136,1,Ancient,fish123,7,5,0,WOPA,4,8,0,12,12
2386136,2,Inferno,fish123,5,7,0,WOPA,8,1,0,12,9
2386136,3,Nuke,fish123,6,6,6,WOPA,6,2,4,18,12
2386236,1,Train,KHAN,7,5,0,UNiTY,6,5,0,12,11
2386236,2,Mirage,KHAN,4,8,0,UNiTY,7,5,0,12,12
2386236,3,Ancient,KHAN,4,8,0,UNiTY,4,5,0,12,9
2386267,1,Ancient,Tricked,4,8,0,Dziuseppe,9,1,0,12,10
2386267,2,Nuke,Tricked,10,2,0,Dziuseppe,3,6,0,12,9
2386366,1,Nuke,The Huns,10,2,0,NomadS,3,7,0,12,10
2386366,2,Ancient,The Huns,7,5,0,NomadS,3,8,0,12,11
2386366,3,Inferno,The Huns,6,6,0,NomadS,7,5,0,12,12
2386365,1,Mirage,The QUBE,6,6,0,Chinggis Warriors,2,7,0,12,9
2386365,2,Nuke,The QUBE,6,6,0,Chinggis Warriors,4,7,0,12,11
2386289,1,Nuke,Shimmer,3,9,0,FULL SEND,10,1,0,12,11
2386289,2,Mirage,Shimmer,3,9,0,FULL SEND,7,4,0,12,11
2386289,3,Dust2,Shimmer,6,6,0,FULL SEND,2,7,0,12,9
2386166,1,Ancient,Lotus fe,9,3,0,Nocturnal,0,10,0,12,10
2386166,2,Nuke,Lotus fe,7,5,0,Nocturnal,6,5,0,12,11
2386166,3,Overpass,Lotus fe,3,9,0,Nocturnal,5,4,0,12,9
2386165,1,Dust2,Shimmer,10,2,0,Little Bocks,3,1,0,12,4
2386165,2,Nuke,Shimmer,11,1,0,Little Bocks,2,0,0,12,2
2386288,1,Inferno,regain,6,6,0,Money Crew,3,7,0,12,10
2386288,2,Mirage,regain,8,4,0,Money Crew,5,2,0,12,7
2386162,1,Nuke,thekillaz fe,5,7,0,Four Magic fe,0,6,0,12,6
2386162,2,Ancient,thekillaz fe,6,6,0,Four Magic fe,2,7,0,12,9
2386161,1,Mirage,Atrix,11,1,0,Curralzinho,2,0,0,12,2
2386161,2,Nuke,Atrix,7,5,0,Curralzinho,6,3,0,12,9
2386158,1,Train,Overpeek,4,8,0,Peekaboo,7,5,0,12,12
2386158,2,Nuke,Overpeek,8,4,0,Peekaboo,5,7,0,12,12
2386158,3,Ancient,Overpeek,2,10,0,Peekaboo,5,3,0,12,8
2386266,1,Train,GUN5,3,9,0,EYEBALLERS,8,4,0,12,12
2386266,2,Mirage,GUN5,4,8,8,EYEBALLERS,4,7,4,20,15
2386266,3,Dust2,GUN5,6,6,0,EYEBALLERS,7,3,0,12,10
2386281,1,Train,QMISTRY,5,7,0,Fire Flux,8,3,0,12,11
2386281,2,Inferno,QMISTRY,8,4,0,Fire Flux,5,1,0,12,6
2386194,1,Nuke,500,2,10,0,SPARTA,4,3,0,12,7
2386194,2,Overpass,500,8,4,0,SPARTA,5,3,0,12,8
2386194,3,Mirage,500,4,8,0,SPARTA,9,3,0,12,12
2386157,1,Ancient,NIP Impact,7,5,0,hindsight,6,5,0,12,11
2386157,2,Inferno,NIP Impact,10,2,0,hindsight,3,3,0,12,6
2386280,1,Ancient,Fire Flux,8,4,0,Y5,5,6,0,12,11
