match_id,team1,team2,map_name,score_t1,score_t2,map_winner,map_number,date
2388193,UNiTY,FUT,Train,10,13,FUT,3,21st of November 2025
2387831,EYEBALLERS,CYBERSHOKE,Train,13,11,EYEBALLERS,1,21st of November 2025
2387831,EYEBALLERS,CYBERSHOKE,Dust2,14,16,CYBERSHOKE,2,21st of November 2025
2387831,EYEBALLERS,CYBERSHOKE,Mirage,13,3,EYEBALLERS,3,21st of November 2025
2388190,Inner Circle,illwill,Nuke,9,13,illwill,1,21st of November 2025
2388187,ECSTATIC,UNiTY,Inferno,13,3,ECSTATIC,1,21st of November 2025
2388222,9z,Gaimin Gladiators,Train,13,5,9z,1,20th of November 2025
2388222,9z,Gaimin Gladiators,Ancient,1,13,Gaimin Gladiators,2,20th of November 2025
2388222,9z,Gaimin Gladiators,Dust2,16,13,9z,3,20th of November 2025
2388222,9z,Gaimin Gladiators,Inferno,7,13,Gaimin Gladiators,4,20th of November 2025
2388222,9z,Gaimin Gladiators,Overpass,8,13,Gaimin Gladiators,5,20th of November 2025
2387830,BetBoom,JiJieHao,Dust2,15,19,JiJieHao,1,20th of November 2025
2387830,BetBoom,JiJieHao,Nuke,13,6,BetBoom,2,20th of November 2025
2387830,BetBoom,JiJieHao,Ancient,13,2,BetBoom,3,20th of November 2025
2388219,PARIVISION,SINNERS,Overpass,13,8,PARIVISION,1,20th of November 2025
2388219,PARIVISION,SINNERS,Inferno,13,7,PARIVISION,2,20th of November 2025
2388219,PARIVISION,SINNERS,Mirage,13,7,PARIVISION,3,20th of November 2025
2388216,Rare Atom,Lynn Vision,Inferno,13,11,Rare Atom,1,20th of November 2025
2388216,Rare Atom,Lynn Vision,Dust2,16,19,Lynn Vision,2,20th of November 2025
2388216,Rare Atom,Lynn Vision,Ancient,13,11,Rare Atom,3,20th of November 2025
2388216,Rare Atom,Lynn Vision,Train,11,13,Lynn Vision,4,20th of November 2025
2388216,Rare Atom,Lynn Vision,Overpass,18,22,Lynn Vision,5,20th of November 2025
2388254,BC.Game,FORZE Reload,Ancient,13,11,BC.Game,1,20th of November 2025
2388254,BC.Game,FORZE Reload,Mirage,13,7,BC.Game,2,20th of November 2025
2388178,ASTRAL,Lazer Cats,Nuke,13,8,ASTRAL,1,20th of November 2025
2388178,ASTRAL,Lazer Cats,Ancient,11,13,Lazer Cats,2,20th of November 2025
2388178,ASTRAL,Lazer Cats,Inferno,13,10,ASTRAL,3,20th of November 2025
2388260,CYBERSHOKE,Oramond,Nuke,10,13,Oramond,1,20th of November 2025
2388260,CYBERSHOKE,Oramond,Dust2,16,14,CYBERSHOKE,2,20th of November 2025
2388260,CYBERSHOKE,Oramond,Ancient,11,13,Oramond,3,20th of November 2025
2387828,BC.Game,K27,Ancient,13,11,BC.Game,1,20th of November 2025
2387828,BC.Game,K27,Dust2,3,13,K27,2,20th of November 2025
2387828,BC.Game,K27,Mirage,3,13,K27,3,20th of November 2025
2388166,Tricked,ASTRAL,Train,13,8,Tricked,1,20th of November 2025
2388221,BESTIA,Gaimin Gladiators,Dust2,13,11,BESTIA,1,19th of November 2025
2388221,BESTIA,Gaimin Gladiators,Overpass,5,13,Gaimin Gladiators,2,19th of November 2025
2388221,BESTIA,Gaimin Gladiators,Ancient,19,22,Gaimin Gladiators,3,19th of November 2025
2388218,SINNERS,Friendly Campers,Inferno,16,13,SINNERS,1,19th of November 2025
2388218,SINNERS,Friendly Campers,Nuke,13,11,SINNERS,2,19th of November 2025
2388217,PARIVISION,BC.Game,Ancient,13,11,PARIVISION,1,18th of November 2025
2388217,PARIVISION,BC.Game,Mirage,13,5,PARIVISION,2,18th of November 2025
2387821,JiJieHao,K27,Dust2,6,13,K27,1,18th of November 2025
2387821,JiJieHao,K27,Train,7,13,K27,2,18th of November 2025
2388027,Voca,Marsborne,Dust2,13,7,Voca,1,16th of November 2025
2388027,Voca,Marsborne,Nuke,13,10,Voca,2,16th of November 2025
2387233,SINNERS,Monte,Nuke,13,3,SINNERS,1,16th of November 2025
2387233,SINNERS,Monte,Dust2,13,8,SINNERS,2,16th of November 2025
2387454,ARCRED,Sangal,Train,8,13,Sangal,1,16th of November 2025
2387454,ARCRED,Sangal,Nuke,13,9,ARCRED,2,16th of November 2025
2387454,ARCRED,Sangal,Ancient,3,13,Sangal,3,16th of November 2025
2387815,FAVBET,Nuclear TigeRES,Ancient,10,13,Nuclear TigeRES,1,16th of November 2025
2387815,FAVBET,Nuclear TigeRES,Inferno,7,13,Nuclear TigeRES,2,16th of November 2025
2387550,FURIA,Falcons,Inferno,3,13,Falcons,1,16th of November 2025
2387550,FURIA,Falcons,Nuke,13,9,FURIA,2,16th of November 2025
2387550,FURIA,Falcons,Train,19,15,FURIA,3,16th of November 2025
2387550,FURIA,Falcons,Mirage,19,16,FURIA,4,16th of November 2025
2387850,Rare Atom,Lynn Vision,Inferno,13,9,Rare Atom,1,16th of November 2025
2387850,Rare Atom,Lynn Vision,Dust2,14,16,Lynn Vision,2,16th of November 2025
2387850,Rare Atom,Lynn Vision,Train,7,13,Lynn Vision,3,16th of November 2025
2387849,Gentle Mates,9INE,Train,13,2,Gentle Mates,1,16th of November 2025
2387849,Gentle Mates,9INE,Nuke,13,10,Gentle Mates,2,16th of November 2025
2387277,Sharks,9z,Overpass,9,13,9z,1,15th of November 2025
2387277,Sharks,9z,Nuke,9,13,9z,2,15th of November 2025
2387690,BESTIA,Gaimin Gladiators,Overpass,13,4,BESTIA,1,15th of November 2025
2387690,BESTIA,Gaimin Gladiators,Ancient,13,8,BESTIA,2,15th of November 2025
2388004,Sharks,Fake do Biru,Inferno,13,6,Sharks,1,15th of November 2025
2388004,Sharks,Fake do Biru,Nuke,13,4,Sharks,2,15th of November 2025
2387689,9z,ODDIK,Ancient,13,10,9z,1,15th of November 2025
2387689,9z,ODDIK,Nuke,13,8,9z,2,15th of November 2025
2387999,Johnny Speeds,EYEBALLERS,Nuke,6,13,EYEBALLERS,1,15th of November 2025
2387999,Johnny Speeds,EYEBALLERS,Ancient,3,13,EYEBALLERS,2,15th of November 2025
2387549,Falcons,Vitality,Inferno,16,13,Falcons,1,15th of November 2025
2387549,Falcons,Vitality,Nuke,13,7,Falcons,2,15th of November 2025
2387548,FURIA,paiN,Nuke,13,3,FURIA,1,15th of November 2025
2387548,FURIA,paiN,Overpass,16,12,FURIA,2,15th of November 2025
2387848,9INE,Lynn Vision,Nuke,9,13,Lynn Vision,1,15th of November 2025
2387848,9INE,Lynn Vision,Ancient,7,13,Lynn Vision,2,15th of November 2025
2387847,Gentle Mates,Rare Atom,Mirage,8,13,Rare Atom,1,15th of November 2025
2387847,Gentle Mates,Rare Atom,Ancient,13,5,Gentle Mates,2,15th of November 2025
2387847,Gentle Mates,Rare Atom,Inferno,10,13,Rare Atom,3,15th of November 2025
2387318,Marsborne,Voca,Train,13,9,Marsborne,1,15th of November 2025
2387318,Marsborne,Voca,Nuke,13,7,Marsborne,2,15th of November 2025
2387688,ODDIK,Fake do Biru,Dust2,13,3,ODDIK,1,14th of November 2025
2387688,ODDIK,Fake do Biru,Nuke,13,11,ODDIK,2,14th of November 2025
2387276,Bounty Hunters,9z,Nuke,11,13,9z,1,14th of November 2025
2387276,Bounty Hunters,9z,Train,6,13,9z,2,14th of November 2025
2387997,Alliance,EYEBALLERS,Dust2,13,2,Alliance,1,14th of November 2025
2387997,Alliance,EYEBALLERS,Ancient,13,2,Alliance,2,14th of November 2025
2387809,Oramond,JiJieHao,Default,0,1,JiJieHao,1,14th of November 2025
2387809,Oramond,JiJieHao,Ancient,19,15,Oramond,2,14th of November 2025
2387809,Oramond,JiJieHao,Mirage,13,9,Oramond,3,14th of November 2025
2387686,Sharks,Gaimin Gladiators,Overpass,11,13,Gaimin Gladiators,1,14th of November 2025
2387686,Sharks,Gaimin Gladiators,Nuke,13,7,Sharks,2,14th of November 2025
2387686,Sharks,Gaimin Gladiators,Inferno,6,13,Gaimin Gladiators,3,14th of November 2025
2387450,CYBERSHOKE,FORZE Reload,Train,13,7,CYBERSHOKE,1,14th of November 2025
2387450,CYBERSHOKE,FORZE Reload,Ancient,13,8,CYBERSHOKE,2,14th of November 2025
2387547,Spirit,Vitality,Dust2,13,11,Spirit,1,14th of November 2025
2387547,Spirit,Vitality,Nuke,16,19,Vitality,2,14th of November 2025
2387547,Spirit,Vitality,Mirage,13,16,Vitality,3,14th of November 2025
2387546,Passion UA,paiN,Nuke,4,13,paiN,1,14th of November 2025
2387546,Passion UA,paiN,Inferno,7,13,paiN,2,14th of November 2025
2387275,9z,Sharks,Overpass,11,13,Sharks,1,13th of November 2025
2387275,9z,Sharks,Inferno,13,10,9z,2,13th of November 2025
2387275,9z,Sharks,Ancient,7,13,Sharks,3,13th of November 2025
2387643,Nuclear TigeRES,Monte,Ancient,13,11,Nuclear TigeRES,1,13th of November 2025
2387643,Nuclear TigeRES,Monte,Nuke,13,8,Nuclear TigeRES,2,13th of November 2025
2387681,ShindeN,Bounty Hunters,Nuke,9,13,Bounty Hunters,1,13th of November 2025
2387681,ShindeN,Bounty Hunters,Mirage,11,13,Bounty Hunters,2,13th of November 2025
2387545,FURIA,Vitality,Nuke,13,11,FURIA,1,13th of November 2025
2387545,FURIA,Vitality,Overpass,13,16,Vitality,2,13th of November 2025
2387545,FURIA,Vitality,Inferno,13,5,FURIA,3,13th of November 2025
2387641,JiJieHao,Nuclear TigeRES,Mirage,9,13,Nuclear TigeRES,1,13th of November 2025
2387641,JiJieHao,Nuclear TigeRES,Ancient,4,13,Nuclear TigeRES,2,13th of November 2025
2387544,paiN,TYLOO,Nuke,13,7,paiN,1,13th of November 2025
2387544,paiN,TYLOO,Ancient,9,13,TYLOO,2,13th of November 2025
2387544,paiN,TYLOO,Overpass,13,10,paiN,3,13th of November 2025
2387543,Passion UA,Falcons,Train,11,13,Falcons,1,13th of November 2025
2387543,Passion UA,Falcons,Mirage,10,13,Falcons,2,13th of November 2025
2387316,Marsborne,BOSS,Ancient,13,9,Marsborne,1,13th of November 2025
2387316,Marsborne,BOSS,Inferno,13,6,Marsborne,2,13th of November 2025
2387542,The MongolZ,Spirit,Dust2,6,13,Spirit,1,13th of November 2025
2387542,The MongolZ,Spirit,Ancient,10,13,Spirit,2,13th of November 2025
2387274,BESTIA,Bounty Hunters,Nuke,7,13,Bounty Hunters,1,12th of November 2025
2387274,BESTIA,Bounty Hunters,Ancient,13,11,BESTIA,2,12th of November 2025
2387274,BESTIA,Bounty Hunters,Dust2,10,13,Bounty Hunters,3,12th of November 2025
2387994,EYEBALLERS,Johnny Speeds,Nuke,23,25,Johnny Speeds,1,12th of November 2025
2387994,EYEBALLERS,Johnny Speeds,Train,13,7,EYEBALLERS,2,12th of November 2025
2387994,EYEBALLERS,Johnny Speeds,Mirage,10,13,Johnny Speeds,3,12th of November 2025
2387228,Monte,Nemiga,Train,13,10,Monte,1,12th of November 2025
2387228,Monte,Nemiga,Mirage,11,13,Nemiga,2,12th of November 2025
2387228,Monte,Nemiga,Dust2,13,5,Monte,3,12th of November 2025
2387639,K27,Nuclear TigeRES,Default,0,1,Nuclear TigeRES,1,12th of November 2025
2387639,K27,Nuclear TigeRES,Dust2,3,13,Nuclear TigeRES,2,12th of November 2025
2387506,Vitality,TYLOO,Overpass,13,2,Vitality,1,12th of November 2025
2387506,Vitality,TYLOO,Nuke,4,13,TYLOO,2,12th of November 2025
2387506,Vitality,TYLOO,Inferno,13,11,Vitality,3,12th of November 2025
2387637,Monte,CYBERSHOKE,Mirage,13,6,Monte,1,12th of November 2025
2387637,Monte,CYBERSHOKE,Nuke,6,13,CYBERSHOKE,2,12th of November 2025
2387637,Monte,CYBERSHOKE,Train,13,5,Monte,3,12th of November 2025
2387505,FURIA,paiN,Nuke,7,13,paiN,1,12th of November 2025
2387505,FURIA,paiN,Overpass,13,6,FURIA,2,12th of November 2025
2387505,FURIA,paiN,Mirage,13,11,FURIA,3,12th of November 2025
2387504,Spirit,Falcons,Dust2,13,16,Falcons,1,12th of November 2025
2387504,Spirit,Falcons,Nuke,8,13,Falcons,2,12th of November 2025
2387503,The MongolZ,Passion UA,Overpass,16,14,The MongolZ,1,12th of November 2025
2387503,The MongolZ,Passion UA,Inferno,11,13,Passion UA,2,12th of November 2025
2387503,The MongolZ,Passion UA,Nuke,11,13,Passion UA,3,12th of November 2025
2387272,Bounty Hunters,ShindeN,Nuke,8,13,ShindeN,1,11th of November 2025
2387272,Bounty Hunters,ShindeN,Mirage,13,11,Bounty Hunters,2,11th of November 2025
2387272,Bounty Hunters,ShindeN,Dust2,13,7,Bounty Hunters,3,11th of November 2025
2387226,1win,Nemiga,Dust2,10,13,Nemiga,1,11th of November 2025
2387226,1win,Nemiga,Ancient,5,13,Nemiga,2,11th of November 2025
2387225,SINNERS,Monte,Mirage,13,8,SINNERS,1,11th of November 2025
2387225,SINNERS,Monte,Ancient,13,5,SINNERS,2,11th of November 2025
2387442,Betclic,FORZE Reload,Ancient,13,8,Betclic,1,11th of November 2025
2387442,Betclic,FORZE Reload,Dust2,5,13,FORZE Reload,2,11th of November 2025
2387442,Betclic,FORZE Reload,Mirage,10,13,FORZE Reload,3,11th of November 2025
2387634,Nemiga,JiJieHao,Dust2,4,13,JiJieHao,1,11th of November 2025
2387634,Nemiga,JiJieHao,Ancient,5,13,JiJieHao,2,11th of November 2025
2387311,Voca,Marsborne,Train,13,9,Voca,1,11th of November 2025
2387311,Voca,Marsborne,Overpass,13,9,Voca,2,11th of November 2025
2387269,Sharks,ShindeN,Nuke,13,9,Sharks,1,10th of November 2025
2387269,Sharks,ShindeN,Inferno,13,16,ShindeN,2,10th of November 2025
2387269,Sharks,ShindeN,Ancient,13,11,Sharks,3,10th of November 2025
2387223,K27,Sangal,Train,19,17,K27,1,10th of November 2025
2387223,K27,Sangal,Nuke,13,4,K27,2,10th of November 2025
2387630,Monte,Oramond,Nuke,13,4,Monte,1,10th of November 2025
2387630,Monte,Oramond,Train,13,11,Monte,2,10th of November 2025
2387790,GenOne,Nuclear TigeRES,Ancient,14,16,Nuclear TigeRES,1,10th of November 2025
2387790,GenOne,Nuclear TigeRES,Dust2,13,6,GenOne,2,10th of November 2025
2387790,GenOne,Nuclear TigeRES,Inferno,8,13,Nuclear TigeRES,3,10th of November 2025
2387984,M80,NRG,Mirage,13,5,M80,1,10th of November 2025
2387984,M80,NRG,Dust2,13,7,M80,2,10th of November 2025
2387984,M80,NRG,Overpass,8,13,NRG,3,10th of November 2025
2387984,M80,NRG,Inferno,4,13,NRG,4,10th of November 2025
2387984,M80,NRG,Train,9,13,NRG,5,10th of November 2025
2387759,Sharks,Fluxo,Overpass,14,16,Fluxo,1,9th of November 2025
2387759,Sharks,Fluxo,Inferno,13,5,Sharks,2,9th of November 2025
2387759,Sharks,Fluxo,Mirage,11,13,Fluxo,3,9th of November 2025
2387759,Sharks,Fluxo,Train,16,19,Fluxo,4,9th of November 2025
2387097,Oramond,Nuclear TigeRES,Mirage,13,8,Oramond,1,9th of November 2025
2387097,Oramond,Nuclear TigeRES,Train,10,13,Nuclear TigeRES,2,9th of November 2025
2387097,Oramond,Nuclear TigeRES,Ancient,16,14,Oramond,3,9th of November 2025
2387950,FORZE Reload,Ursa,Train,11,13,Ursa,1,9th of November 2025
2387950,FORZE Reload,Ursa,Dust2,7,13,Ursa,2,9th of November 2025
2387982,M80,Marsborne,Inferno,13,8,M80,1,9th of November 2025
2387982,M80,Marsborne,Ancient,13,5,M80,2,9th of November 2025
2387628,JiJieHao,GenOne,Ancient,13,8,JiJieHao,1,9th of November 2025
2387628,JiJieHao,GenOne,Dust2,10,13,GenOne,2,9th of November 2025
2387628,JiJieHao,GenOne,Nuke,13,0,JiJieHao,3,9th of November 2025
2387095,Nemiga,Oramond,Dust2,13,7,Nemiga,1,9th of November 2025
2387095,Nemiga,Oramond,Mirage,11,13,Oramond,2,9th of November 2025
2387095,Nemiga,Oramond,Ancient,5,13,Oramond,3,9th of November 2025
2387414,Vitality,FURIA,Ancient,11,13,FURIA,1,9th of November 2025
2387414,Vitality,FURIA,Inferno,10,13,FURIA,2,9th of November 2025
2387414,Vitality,FURIA,Overpass,11,13,FURIA,3,9th of November 2025
2387413,MOUZ,Falcons,Ancient,5,13,Falcons,1,9th of November 2025
2387413,MOUZ,Falcons,Inferno,13,11,MOUZ,2,9th of November 2025
2387413,MOUZ,Falcons,Mirage,6,13,Falcons,3,9th of November 2025
2387756,Imperial,Sharks,Overpass,13,5,Imperial,1,8th of November 2025
2387756,Imperial,Sharks,Inferno,10,13,Sharks,2,8th of November 2025
2387756,Imperial,Sharks,Nuke,16,19,Sharks,3,8th of November 2025
2387929,EYEBALLERS,BetBoom,Mirage,13,16,BetBoom,1,8th of November 2025
2387929,EYEBALLERS,BetBoom,Ancient,13,10,EYEBALLERS,2,8th of November 2025
2387929,EYEBALLERS,BetBoom,Train,13,8,EYEBALLERS,3,8th of November 2025
2387094,Nemiga,FAVBET,Ancient,13,11,Nemiga,1,8th of November 2025
2387094,Nemiga,FAVBET,Inferno,3,13,FAVBET,2,8th of November 2025
2387094,Nemiga,FAVBET,Dust2,13,10,Nemiga,3,8th of November 2025
2387754,Fluxo,9z,Inferno,13,8,Fluxo,1,8th of November 2025
2387754,Fluxo,9z,Overpass,13,8,Fluxo,2,8th of November 2025
2387753,Sharks,Gaimin Gladiators,Nuke,13,2,Sharks,1,8th of November 2025
2387753,Sharks,Gaimin Gladiators,Train,7,13,Gaimin Gladiators,2,8th of November 2025
2387753,Sharks,Gaimin Gladiators,Inferno,13,2,Sharks,3,8th of November 2025
2387927,BetBoom,Sashi,Overpass,16,14,BetBoom,1,8th of November 2025
2387927,BetBoom,Sashi,Train,13,6,BetBoom,2,8th of November 2025
2387411,Falcons,FURIA,Inferno,5,13,FURIA,1,8th of November 2025
2387411,Falcons,FURIA,Mirage,11,13,FURIA,2,8th of November 2025
2387091,Nuclear TigeRES,JiJieHao,Ancient,13,9,Nuclear TigeRES,1,8th of November 2025
2387091,Nuclear TigeRES,JiJieHao,Mirage,13,4,Nuclear TigeRES,2,8th of November 2025
2387926,EYEBALLERS,ENCE,Dust2,13,9,EYEBALLERS,1,8th of November 2025
2387926,EYEBALLERS,ENCE,Inferno,13,9,EYEBALLERS,2,8th of November 2025
2387924,Alliance,Sashi,Overpass,6,13,Sashi,1,8th of November 2025
2387924,Alliance,Sashi,Ancient,8,13,Sashi,2,8th of November 2025
2387412,MOUZ,Vitality,Nuke,13,16,Vitality,1,8th of November 2025
2387412,MOUZ,Vitality,Train,13,11,MOUZ,2,8th of November 2025
2387412,MOUZ,Vitality,Inferno,10,13,Vitality,3,8th of November 2025
2387749,9z,Sharks,Inferno,4,13,Sharks,1,8th of November 2025
2387749,9z,Sharks,Nuke,13,9,9z,2,8th of November 2025
2387749,9z,Sharks,Ancient,11,13,Sharks,3,8th of November 2025
2387920,Sashi,BC.Game,Mirage,16,13,Sashi,1,7th of November 2025
2387920,Sashi,BC.Game,Nuke,13,11,Sashi,2,7th of November 2025
2387922,Johnny Speeds,ENCE,Ancient,4,13,ENCE,1,7th of November 2025
2387922,Johnny Speeds,ENCE,Mirage,9,13,ENCE,2,7th of November 2025
2387745,Gaimin Gladiators,Bounty Hunters,Dust2,13,7,Gaimin Gladiators,1,7th of November 2025
2387745,Gaimin Gladiators,Bounty Hunters,Ancient,13,10,Gaimin Gladiators,2,7th of November 2025
2387910,Inner Circle,Johnny Speeds,Nuke,14,16,Johnny Speeds,1,7th of November 2025
2387913,ENCE,EYEBALLERS,Mirage,8,13,EYEBALLERS,1,7th of November 2025
2387916,Alliance,BC.Game,Ancient,13,3,Alliance,1,7th of November 2025
2387907,BetBoom,Sashi,Nuke,13,9,BetBoom,1,7th of November 2025
2387901,ENCE,MOUZ NXT,Nuke,19,17,ENCE,1,7th of November 2025
2387895,BetBoom,Betclic,Mirage,13,5,BetBoom,1,7th of November 2025
2387873,Sashi,Betclic,Mirage,13,7,Sashi,1,7th of November 2025
2387621,Oramond,K27,Dust2,6,13,K27,1,7th of November 2025
2387621,Oramond,K27,Mirage,2,13,K27,2,7th of November 2025
2387879,EYEBALLERS,MOUZ NXT,Dust2,13,7,EYEBALLERS,1,7th of November 2025
2387409,FURIA,The MongolZ,Mirage,13,5,FURIA,1,7th of November 2025
2387409,FURIA,The MongolZ,Overpass,13,10,FURIA,2,7th of November 2025
2387620,Nuclear TigeRES,GenOne,Dust2,16,12,Nuclear TigeRES,1,7th of November 2025
2387620,Nuclear TigeRES,GenOne,Ancient,13,10,Nuclear TigeRES,2,7th of November 2025
2387410,Vitality,Astralis,Inferno,13,7,Vitality,1,7th of November 2025
2387410,Vitality,Astralis,Nuke,14,16,Astralis,2,7th of November 2025
2387410,Vitality,Astralis,Mirage,13,7,Vitality,3,7th of November 2025
2387743,Fluxo,Bounty Hunters,Nuke,13,8,Fluxo,1,7th of November 2025
2387743,Fluxo,Bounty Hunters,Ancient,5,13,Bounty Hunters,2,7th of November 2025
2387743,Fluxo,Bounty Hunters,Train,13,7,Fluxo,3,7th of November 2025
2387727,Gaimin Gladiators,Bounty Hunters,Overpass,1,13,Bounty Hunters,1,6th of November 2025
2387727,Gaimin Gladiators,Bounty Hunters,Nuke,13,6,Gaimin Gladiators,2,6th of November 2025
2387727,Gaimin Gladiators,Bounty Hunters,Ancient,8,13,Bounty Hunters,3,6th of November 2025
2387086,Monte,Nuclear TigeRES,Mirage,13,16,Nuclear TigeRES,1,6th of November 2025
2387086,Monte,Nuclear TigeRES,Inferno,7,13,Nuclear TigeRES,2,6th of November 2025
2387024,SINNERS,ECSTATIC,Ancient,7,13,ECSTATIC,1,6th of November 2025
2387024,SINNERS,ECSTATIC,Nuke,8,13,ECSTATIC,2,6th of November 2025
2387532,Alliance,Tricked,Inferno,13,4,Alliance,1,6th of November 2025
2387532,Alliance,Tricked,Nuke,13,3,Alliance,2,6th of November 2025
2387514,Marsborne,Voca,Overpass,13,11,Marsborne,1,6th of November 2025
2387514,Marsborne,Voca,Train,4,13,Voca,2,6th of November 2025
2387514,Marsborne,Voca,Ancient,16,12,Marsborne,3,6th of November 2025
2387022,Sangal,ECSTATIC,Nuke,13,8,Sangal,1,5th of November 2025
2387022,Sangal,ECSTATIC,Train,8,13,ECSTATIC,2,5th of November 2025
2387022,Sangal,ECSTATIC,Ancient,6,13,ECSTATIC,3,5th of November 2025
2387408,Spirit,The MongolZ,Dust2,7,13,The MongolZ,1,5th of November 2025
2387408,Spirit,The MongolZ,Ancient,19,16,Spirit,2,5th of November 2025
2387408,Spirit,The MongolZ,Mirage,6,13,The MongolZ,3,5th of November 2025
2387613,Oramond,1win,Dust2,3,13,1win,1,5th of November 2025
2387613,Oramond,1win,Mirage,5,13,1win,2,5th of November 2025
2387407,Astralis,Falcons,Nuke,6,13,Falcons,1,5th of November 2025
2387407,Astralis,Falcons,Mirage,7,13,Falcons,2,5th of November 2025
2387405,FURIA,MOUZ,Inferno,2,13,MOUZ,1,5th of November 2025
2387405,FURIA,MOUZ,Overpass,13,11,FURIA,2,5th of November 2025
2387405,FURIA,MOUZ,Train,14,16,MOUZ,3,5th of November 2025
2387406,Vitality,G2,Train,13,4,Vitality,1,5th of November 2025
2387406,Vitality,G2,Mirage,13,11,Vitality,2,5th of November 2025
2387404,The MongolZ,paiN,Nuke,9,13,paiN,1,5th of November 2025
2387404,The MongolZ,paiN,Ancient,13,6,The MongolZ,2,5th of November 2025
2387404,The MongolZ,paiN,Inferno,16,13,The MongolZ,3,5th of November 2025
2387403,HEROIC,Spirit,Overpass,13,11,HEROIC,1,5th of November 2025
2387403,HEROIC,Spirit,Dust2,13,16,Spirit,2,5th of November 2025
2387403,HEROIC,Spirit,Ancient,6,13,Spirit,3,5th of November 2025
2387402,G2,Virtus.pro,Overpass,17,19,Virtus.pro,1,5th of November 2025
2387402,G2,Virtus.pro,Inferno,13,9,G2,2,5th of November 2025
2387402,G2,Virtus.pro,Dust2,13,1,G2,3,5th of November 2025
2387401,Lynn Vision,Vitality,Dust2,2,13,Vitality,1,5th of November 2025
2387401,Lynn Vision,Vitality,Nuke,5,13,Vitality,2,5th of November 2025
2387020,ECSTATIC,EYEBALLERS,Train,13,11,ECSTATIC,1,4th of November 2025
2387020,ECSTATIC,EYEBALLERS,Dust2,13,7,ECSTATIC,2,4th of November 2025
2387594,ARCRED,K27,Dust2,13,5,ARCRED,1,4th of November 2025
2387594,ARCRED,K27,Mirage,8,13,K27,2,4th of November 2025
2387594,ARCRED,K27,Nuke,5,13,K27,3,4th of November 2025
2387400,TYLOO,paiN,Nuke,6,13,paiN,1,4th of November 2025
2387400,TYLOO,paiN,Inferno,11,13,paiN,2,4th of November 2025
2387397,Falcons,Spirit,Dust2,13,6,Falcons,1,4th of November 2025
2387397,Falcons,Spirit,Ancient,16,13,Falcons,2,4th of November 2025
2387593,Oramond,FORZE Reload,Train,13,16,FORZE Reload,1,4th of November 2025
2387593,Oramond,FORZE Reload,Nuke,13,4,Oramond,2,4th of November 2025
2387593,Oramond,FORZE Reload,Ancient,13,0,Oramond,3,4th of November 2025
2387399,The MongolZ,Astralis,Nuke,11,13,Astralis,1,4th of November 2025
