team1,team2,score1,score2,event,date,match_url,winner
Team chopper,Team magixx,10,13,Showmatch CS,Results for December 28th 2025,https://www.hltv.org/matches/2388956/team-chopper-vs-team-magixx-showmatch-cs,Team magixx
Shika,Just Swing,1,2,MaceMedia VOID Masters 2025,Results for December 28th 2025,https://www.hltv.org/matches/2388951/shika-vs-just-swing-macemedia-void-masters-2025,Just Swing
Team CS2NEWS,Team Buster,2,0,BetBoom Streamers Battle Season 4 Finals,Results for December 28th 2025,https://www.hltv.org/matches/2388892/team-cs2news-vs-team-buster-betboom-streamers-battle-season-4-finals,Team CS2NEWS
Concept Cult,Minsk House,0,3,Betera Esports League Season 3 Finals,Results for December 28th 2025,https://www.hltv.org/matches/2388896/concept-cult-vs-minsk-house-betera-esports-league-season-3-finals,Minsk House
ZUFE,BUT,2,1,Perfect World National League College Series Fall 2025 Finals,Results for December 28th 2025,https://www.hltv.org/matches/2388957/zufe-vs-but-perfect-world-national-league-college-series-fall-2025-finals,ZUFE
Preasy Mix,MANA,2,0,European Pro League Cup 3,Results for December 28th 2025,https://www.hltv.org/matches/2388791/preasy-mix-vs-mana-european-pro-league-cup-3,Preasy Mix
Last Bullet,FengDa,1,2,MaceMedia VOID Masters 2025,Results for December 28th 2025,https://www.hltv.org/matches/2388950/last-bullet-vs-fengda-macemedia-void-masters-2025,FengDa
Team Shadowkek,Team Buster,1,2,BetBoom Streamers Battle Season 4 Finals,Results for December 27th 2025,https://www.hltv.org/matches/2388891/team-shadowkek-vs-team-buster-betboom-streamers-battle-season-4-finals,Team Buster
Morningstar,FengDa,2,1,MaceMedia VOID Masters 2025,Results for December 27th 2025,https://www.hltv.org/matches/2388949/morningstar-vs-fengda-macemedia-void-masters-2025,Morningstar
Omega,GoodGame Club,0,2,GORILLA Cyber Energy Ultimate Shot 2025 Finals,Results for December 27th 2025,https://www.hltv.org/matches/2388940/omega-vs-goodgame-club-gorilla-cyber-energy-ultimate-shot-2025-finals,GoodGame Club
MANA,CSDIILIT,2,1,European Pro League Cup 3,Results for December 27th 2025,https://www.hltv.org/matches/2388790/mana-vs-csdiilit-european-pro-league-cup-3,MANA
Team CS2NEWS,Team CyberDynamo,0,2,BetBoom Streamers Battle Season 4 Finals,Results for December 27th 2025,https://www.hltv.org/matches/2388890/team-cs2news-vs-team-cyberdynamo-betboom-streamers-battle-season-4-finals,Team CyberDynamo
Rare Atom,Just Swing,2,0,MaceMedia VOID Masters 2025,Results for December 27th 2025,https://www.hltv.org/matches/2388948/rare-atom-vs-just-swing-macemedia-void-masters-2025,Rare Atom
Minsk House,PLATOON Beta,2,0,Betera Esports League Season 3 Finals,Results for December 27th 2025,https://www.hltv.org/matches/2388895/minsk-house-vs-platoon-beta-betera-esports-league-season-3-finals,Minsk House
Preasy Mix,CSDIILIT,2,0,European Pro League Cup 3,Results for December 27th 2025,https://www.hltv.org/matches/2388789/preasy-mix-vs-csdiilit-european-pro-league-cup-3,Preasy Mix
Concept Cult,benched gods,2,0,Betera Esports League Season 3 Finals,Results for December 27th 2025,https://www.hltv.org/matches/2388894/concept-cult-vs-benched-gods-betera-esports-league-season-3-finals,Concept Cult
MANA,megoshort,2,0,European Pro League Cup 3,Results for December 26th 2025,https://www.hltv.org/matches/2388788/mana-vs-megoshort-european-pro-league-cup-3,MANA
XI,megoshort,0,2,European Pro League Cup 3,Results for December 25th 2025,https://www.hltv.org/matches/2388786/xi-vs-megoshort-european-pro-league-cup-3,megoshort
Prestige,MANA,0,2,European Pro League Cup 3,Results for December 25th 2025,https://www.hltv.org/matches/2388787/prestige-vs-mana-european-pro-league-cup-3,MANA
CSDIILIT,megoshort,2,0,European Pro League Cup 3,Results for December 24th 2025,https://www.hltv.org/matches/2388785/csdiilit-vs-megoshort-european-pro-league-cup-3,CSDIILIT
GenOne,Nemesis,2,0,Exort Meteor Season 1,Results for December 23rd 2025,https://www.hltv.org/matches/2388806/genone-vs-nemesis-exort-meteor-season-1,GenOne
Nemesis,FORZE Reload,2,1,Exort Meteor Season 1,Results for December 23rd 2025,https://www.hltv.org/matches/2388805/nemesis-vs-forze-reload-exort-meteor-season-1,Nemesis
Eternal Fire Academy,MANA,0,2,European Pro League Cup 3,Results for December 23rd 2025,https://www.hltv.org/matches/2388783/eternal-fire-academy-vs-mana-european-pro-league-cup-3,MANA
GenOne,33,2,1,Exort Meteor Season 1,Results for December 23rd 2025,https://www.hltv.org/matches/2388804/genone-vs-33-exort-meteor-season-1,GenOne
Preasy Mix,Prestige,2,1,European Pro League Cup 3,Results for December 23rd 2025,https://www.hltv.org/matches/2388784/preasy-mix-vs-prestige-european-pro-league-cup-3,Preasy Mix
WOPA,XI,1,2,European Pro League Cup 3,Results for December 23rd 2025,https://www.hltv.org/matches/2388782/wopa-vs-xi-european-pro-league-cup-3,XI
FORZE Reload,los kogutos,2,0,Exort Meteor Season 1,Results for December 22nd 2025,https://www.hltv.org/matches/2388803/forze-reload-vs-los-kogutos-exort-meteor-season-1,FORZE Reload
Phantom,GenOne,1,2,Exort Meteor Season 1,Results for December 22nd 2025,https://www.hltv.org/matches/2388802/phantom-vs-genone-exort-meteor-season-1,GenOne
33,SPARTA,2,1,Exort Meteor Season 1,Results for December 22nd 2025,https://www.hltv.org/matches/2388801/33-vs-sparta-exort-meteor-season-1,33
MANA,megoshort,1,2,European Pro League Cup 3,Results for December 22nd 2025,https://www.hltv.org/matches/2388781/mana-vs-megoshort-european-pro-league-cup-3,megoshort
Wildcard Academy,Tricked,1,2,United21 League Season 42,Results for December 22nd 2025,https://www.hltv.org/matches/2388754/wildcard-academy-vs-tricked-united21-league-season-42,Tricked
CSDIILIT,Eternal Fire Academy,2,0,European Pro League Cup 3,Results for December 22nd 2025,https://www.hltv.org/matches/2388780/csdiilit-vs-eternal-fire-academy-european-pro-league-cup-3,CSDIILIT
Sangal,Nemesis,0,2,Exort Meteor Season 1,Results for December 22nd 2025,https://www.hltv.org/matches/2388800/sangal-vs-nemesis-exort-meteor-season-1,Nemesis
ShindeN,9z,0,3,Cajunto Copa do Brasil 2025,Results for December 22nd 2025,https://www.hltv.org/matches/2388871/shinden-vs-9z-cajunto-copa-do-brasil-2025,9z
SAW,Ninjas in Pyjamas,0,2,Roman Imperium Cup III,Results for December 21st 2025,https://www.hltv.org/matches/2388737/saw-vs-ninjas-in-pyjamas-roman-imperium-cup-iii,Ninjas in Pyjamas
FORZE Reload,WATERMELON,0,2,Exort Series 20,Results for December 21st 2025,https://www.hltv.org/matches/2388878/forze-reload-vs-watermelon-exort-series-20,WATERMELON
9z,GameHunters,2,0,Cajunto Copa do Brasil 2025,Results for December 21st 2025,https://www.hltv.org/matches/2388869/9z-vs-gamehunters-cajunto-copa-do-brasil-2025,9z
hindsight,Peekaboo,0,2,ELITE FE Cup 7,Results for December 21st 2025,https://www.hltv.org/matches/2388889/hindsight-vs-peekaboo-elite-fe-cup-7,Peekaboo
Phantom,los kogutos,2,0,Betclic Clash Mistrzostwa Polski 2025,Results for December 21st 2025,https://www.hltv.org/matches/2388864/phantom-vs-los-kogutos-betclic-clash-mistrzostwa-polski-2025,Phantom
ex-Nemesis Impact,Peekaboo,0,2,ELITE FE Cup 7,Results for December 21st 2025,https://www.hltv.org/matches/2388888/ex-nemesis-impact-vs-peekaboo-elite-fe-cup-7,Peekaboo
Flame Sharks fe,Peekaboo,0,2,ELITE FE Cup 7,Results for December 21st 2025,https://www.hltv.org/matches/2388887/flame-sharks-fe-vs-peekaboo-elite-fe-cup-7,Peekaboo
Gentle Mates,Ninjas in Pyjamas,0,2,Roman Imperium Cup III,Results for December 21st 2025,https://www.hltv.org/matches/2388736/gentle-mates-vs-ninjas-in-pyjamas-roman-imperium-cup-iii,Ninjas in Pyjamas
CYBERSHOKE,BESTIA,0,2,Digital Crusade DraculaN Season 4,Results for December 21st 2025,https://www.hltv.org/matches/2388706/cybershoke-vs-bestia-digital-crusade-draculan-season-4,BESTIA
ShindeN,FOLHA AMARELA,2,0,Cajunto Copa do Brasil 2025,Results for December 21st 2025,https://www.hltv.org/matches/2388870/shinden-vs-folha-amarela-cajunto-copa-do-brasil-2025,ShindeN
SAW,Sharks,2,0,Roman Imperium Cup III,Results for December 21st 2025,https://www.hltv.org/matches/2388735/saw-vs-sharks-roman-imperium-cup-iii,SAW
WATERMELON,Nemesis,2,0,Exort Series 20,Results for December 21st 2025,https://www.hltv.org/matches/2388877/watermelon-vs-nemesis-exort-series-20,WATERMELON
los kogutos,MINLATE,2,1,Betclic Clash Mistrzostwa Polski 2025,Results for December 21st 2025,https://www.hltv.org/matches/2388863/los-kogutos-vs-minlate-betclic-clash-mistrzostwa-polski-2025,los kogutos
Overpeek,Peekaboo,1,2,ELITE FE Cup 7,Results for December 21st 2025,https://www.hltv.org/matches/2388884/overpeek-vs-peekaboo-elite-fe-cup-7,Peekaboo
ex-Nemesis Impact,hindsight,0,2,ELITE FE Cup 7,Results for December 21st 2025,https://www.hltv.org/matches/2388886/ex-nemesis-impact-vs-hindsight-elite-fe-cup-7,hindsight
confidence,Flame Sharks fe,0,2,ELITE FE Cup 7,Results for December 21st 2025,https://www.hltv.org/matches/2388885/confidence-vs-flame-sharks-fe-elite-fe-cup-7,Flame Sharks fe
FORZE Reload,AaB,2,1,Exort Series 20,Results for December 21st 2025,https://www.hltv.org/matches/2388876/forze-reload-vs-aab-exort-series-20,FORZE Reload
K27,WHITEBIRD,3,0,Myskill Pro League Season 3 Finals,Results for December 21st 2025,https://www.hltv.org/matches/2388637/k27-vs-whitebird-myskill-pro-league-season-3-finals,K27
Flame Sharks fe,hindsight,0,2,ELITE FE Cup 7,Results for December 21st 2025,https://www.hltv.org/matches/2388882/flame-sharks-fe-vs-hindsight-elite-fe-cup-7,hindsight
Sharks,ASTRAL,2,0,Roman Imperium Cup III,Results for December 21st 2025,https://www.hltv.org/matches/2388734/sharks-vs-astral-roman-imperium-cup-iii,Sharks
ex-Nemesis Impact,Peekaboo,2,1,ELITE FE Cup 7,Results for December 21st 2025,https://www.hltv.org/matches/2388883/ex-nemesis-impact-vs-peekaboo-elite-fe-cup-7,ex-Nemesis Impact
SAW,Impulse GW,2,0,Roman Imperium Cup III,Results for December 21st 2025,https://www.hltv.org/matches/2388733/saw-vs-impulse-gw-roman-imperium-cup-iii,SAW
Friendly Campers,BESTIA,0,2,Digital Crusade DraculaN Season 4,Results for December 21st 2025,https://www.hltv.org/matches/2388705/friendly-campers-vs-bestia-digital-crusade-draculan-season-4,BESTIA
Prestige,XI,2,0,European Pro League Cup 3,Results for December 21st 2025,https://www.hltv.org/matches/2388779/prestige-vs-xi-european-pro-league-cup-3,Prestige
Misa,Bushido Wildcats,2,1,Wraith TESFED League Season 2 Finals,Results for December 21st 2025,https://www.hltv.org/matches/2388520/misa-vs-bushido-wildcats-wraith-tesfed-league-season-2-finals,Misa
Eternal Fire,GenOne,0,2,Exort Meteor Season 1,Results for December 21st 2025,https://www.hltv.org/matches/2388797/eternal-fire-vs-genone-exort-meteor-season-1,GenOne
JiJieHao,Chinggis Warriors,1,2,ZOWIE eXTREMESLAND Asia Open 2025,Results for December 21st 2025,https://www.hltv.org/matches/2388773/jijiehao-vs-chinggis-warriors-zowie-extremesland-asia-open-2025,Chinggis Warriors
Phantom,MINLATE,2,1,Betclic Clash Mistrzostwa Polski 2025,Results for December 21st 2025,https://www.hltv.org/matches/2388861/phantom-vs-minlate-betclic-clash-mistrzostwa-polski-2025,Phantom
Preasy Mix,WOPA,2,1,European Pro League Cup 3,Results for December 21st 2025,https://www.hltv.org/matches/2388778/preasy-mix-vs-wopa-european-pro-league-cup-3,Preasy Mix
Ninjas in Pyjamas,Famalicão,2,0,Roman Imperium Cup III,Results for December 21st 2025,https://www.hltv.org/matches/2388732/ninjas-in-pyjamas-vs-famalico-roman-imperium-cup-iii,Ninjas in Pyjamas
Tricked,ALGO,2,1,United21 League Season 42,Results for December 21st 2025,https://www.hltv.org/matches/2388753/tricked-vs-algo-united21-league-season-42,Tricked
Gentle Mates,EXSAD,2,0,Roman Imperium Cup III,Results for December 21st 2025,https://www.hltv.org/matches/2388731/gentle-mates-vs-exsad-roman-imperium-cup-iii,Gentle Mates
los kogutos,TNC,2,0,Betclic Clash Mistrzostwa Polski 2025,Results for December 21st 2025,https://www.hltv.org/matches/2388862/los-kogutos-vs-tnc-betclic-clash-mistrzostwa-polski-2025,los kogutos
WHITEBIRD,Oxuji,2,0,Myskill Pro League Season 3 Finals,Results for December 21st 2025,https://www.hltv.org/matches/2388636/whitebird-vs-oxuji-myskill-pro-league-season-3-finals,WHITEBIRD
Change The Game,Chinggis Warriors,1,2,ZOWIE eXTREMESLAND Asia Open 2025,Results for December 21st 2025,https://www.hltv.org/matches/2388772/change-the-game-vs-chinggis-warriors-zowie-extremesland-asia-open-2025,Chinggis Warriors
Legion,Arise,0,2,Dust2 India 1xBet Masters 29,Results for December 21st 2025,https://www.hltv.org/matches/2388881/legion-vs-arise-dust2-india-1xbet-masters-29,Arise
Sangal,Mousquetaires,1,0,Exort Meteor Season 1,Results for December 21st 2025,https://www.hltv.org/matches/2388796/sangal-vs-mousquetaires-exort-meteor-season-1,Sangal
WahWah,Arise,0,2,Dust2 India 1xBet Masters 29,Results for December 21st 2025,https://www.hltv.org/matches/2388880/wahwah-vs-arise-dust2-india-1xbet-masters-29,Arise
Legion,ShaatirLonday,2,0,Dust2 India 1xBet Masters 29,Results for December 21st 2025,https://www.hltv.org/matches/2388879/legion-vs-shaatirlonday-dust2-india-1xbet-masters-29,Legion
Eruption,JiJieHao,0,2,ZOWIE eXTREMESLAND Asia Open 2025,Results for December 21st 2025,https://www.hltv.org/matches/2388771/eruption-vs-jijiehao-zowie-extremesland-asia-open-2025,JiJieHao
GameHunters,Fuego,2,1,Cajunto Copa do Brasil 2025,Results for December 21st 2025,https://www.hltv.org/matches/2388868/gamehunters-vs-fuego-cajunto-copa-do-brasil-2025,GameHunters
ASTRAL,USA,2,0,Roman Imperium Cup III,Results for December 21st 2025,https://www.hltv.org/matches/2388730/astral-vs-usa-roman-imperium-cup-iii,ASTRAL
Nemesis,ALGO,2,0,Exort Series 20,Results for December 20th 2025,https://www.hltv.org/matches/2388875/nemesis-vs-algo-exort-series-20,Nemesis
Underground,USA,1,2,Roman Imperium Cup III,Results for December 20th 2025,https://www.hltv.org/matches/2388728/underground-vs-usa-roman-imperium-cup-iii,USA
TNC,DOM TOWAROWY,2,1,Betclic Clash Mistrzostwa Polski 2025,Results for December 20th 2025,https://www.hltv.org/matches/2388860/tnc-vs-dom-towarowy-betclic-clash-mistrzostwa-polski-2025,TNC
9z,BESTIA Academy,2,0,Cajunto Copa do Brasil 2025,Results for December 20th 2025,https://www.hltv.org/matches/2388867/9z-vs-bestia-academy-cajunto-copa-do-brasil-2025,9z
los kogutos,Horizon,2,0,Betclic Clash Mistrzostwa Polski 2025,Results for December 20th 2025,https://www.hltv.org/matches/2388859/los-kogutos-vs-horizon-betclic-clash-mistrzostwa-polski-2025,los kogutos
ASTRAL,Ninjas in Pyjamas,0,2,Roman Imperium Cup III,Results for December 20th 2025,https://www.hltv.org/matches/2388729/astral-vs-ninjas-in-pyjamas-roman-imperium-cup-iii,Ninjas in Pyjamas
33,WATERMELON,1,2,Exort Series 20,Results for December 20th 2025,https://www.hltv.org/matches/2388874/33-vs-watermelon-exort-series-20,WATERMELON
Phantom,VP.Prodigy,2,0,Exort Meteor Season 1,Results for December 20th 2025,https://www.hltv.org/matches/2388795/phantom-vs-vpprodigy-exort-meteor-season-1,Phantom
Keyd Stars,FOLHA AMARELA,1,2,Cajunto Copa do Brasil 2025,Results for December 20th 2025,https://www.hltv.org/matches/2388866/keyd-stars-vs-folha-amarela-cajunto-copa-do-brasil-2025,FOLHA AMARELA
CYBERSHOKE,BESTIA,2,1,Digital Crusade DraculaN Season 4,Results for December 20th 2025,https://www.hltv.org/matches/2388703/cybershoke-vs-bestia-digital-crusade-draculan-season-4,CYBERSHOKE
Friendly Campers,fnatic,2,1,Digital Crusade DraculaN Season 4,Results for December 20th 2025,https://www.hltv.org/matches/2388704/friendly-campers-vs-fnatic-digital-crusade-draculan-season-4,Friendly Campers
Ninjas in Pyjamas,USA,13,4,Roman Imperium Cup III,Results for December 20th 2025,https://www.hltv.org/matches/2388726/ninjas-in-pyjamas-vs-usa-roman-imperium-cup-iii,Ninjas in Pyjamas
ASTRAL,Underground,13,2,Roman Imperium Cup III,Results for December 20th 2025,https://www.hltv.org/matches/2388727/astral-vs-underground-roman-imperium-cup-iii,ASTRAL
Rebels,Impulse GW,1,2,Roman Imperium Cup III,Results for December 20th 2025,https://www.hltv.org/matches/2388725/rebels-vs-impulse-gw-roman-imperium-cup-iii,Impulse GW
BASEMENT BOYS,los kogutos,0,2,Exort Meteor Season 1,Results for December 20th 2025,https://www.hltv.org/matches/2388794/basement-boys-vs-los-kogutos-exort-meteor-season-1,los kogutos
Betclic,SPARTA,0,1,Exort Meteor Season 1,Results for December 20th 2025,https://www.hltv.org/matches/2388798/betclic-vs-sparta-exort-meteor-season-1,SPARTA
Partizan,FORZE Reload,0,1,Exort Meteor Season 1,Results for December 20th 2025,https://www.hltv.org/matches/2388799/partizan-vs-forze-reload-exort-meteor-season-1,FORZE Reload
FORZE Reload,CYBERSHOKE Prospects,2,1,Exort Series 20,Results for December 20th 2025,https://www.hltv.org/matches/2388873/forze-reload-vs-cybershoke-prospects-exort-series-20,FORZE Reload
ShindeN,Crashers,2,0,Cajunto Copa do Brasil 2025,Results for December 20th 2025,https://www.hltv.org/matches/2388865/shinden-vs-crashers-cajunto-copa-do-brasil-2025,ShindeN
fnatic,illwill,2,1,Digital Crusade DraculaN Season 4,Results for December 20th 2025,https://www.hltv.org/matches/2388702/fnatic-vs-illwill-digital-crusade-draculan-season-4,fnatic
Wildcard Academy,ALGO,2,1,United21 League Season 42,Results for December 20th 2025,https://www.hltv.org/matches/2388751/wildcard-academy-vs-algo-united21-league-season-42,Wildcard Academy
MINLATE,los kogutos,2,0,Betclic Clash Mistrzostwa Polski 2025,Results for December 20th 2025,https://www.hltv.org/matches/2388858/minlate-vs-los-kogutos-betclic-clash-mistrzostwa-polski-2025,MINLATE
Phantom,TNC,2,0,Betclic Clash Mistrzostwa Polski 2025,Results for December 20th 2025,https://www.hltv.org/matches/2388857/phantom-vs-tnc-betclic-clash-mistrzostwa-polski-2025,Phantom
Rare Atom,Chinggis Warriors,0,2,ZOWIE eXTREMESLAND Asia Open 2025,Results for December 20th 2025,https://www.hltv.org/matches/2388770/rare-atom-vs-chinggis-warriors-zowie-extremesland-asia-open-2025,Chinggis Warriors
Flame Hard,Impulse GW,1,2,Roman Imperium Cup III,Results for December 20th 2025,https://www.hltv.org/matches/2388723/flame-hard-vs-impulse-gw-roman-imperium-cup-iii,Impulse GW
Nemesis,UNiTY,2,0,Exort Meteor Season 1,Results for December 20th 2025,https://www.hltv.org/matches/2388793/nemesis-vs-unity-exort-meteor-season-1,Nemesis
Friendly Campers,9INE,2,0,Digital Crusade DraculaN Season 4,Results for December 20th 2025,https://www.hltv.org/matches/2388701/friendly-campers-vs-9ine-digital-crusade-draculan-season-4,Friendly Campers
Gentle Mates,Rebels,2,0,Roman Imperium Cup III,Results for December 20th 2025,https://www.hltv.org/matches/2388724/gentle-mates-vs-rebels-roman-imperium-cup-iii,Gentle Mates
AaB,aimclub,2,0,Exort Series 20,Results for December 20th 2025,https://www.hltv.org/matches/2388872/aab-vs-aimclub-exort-series-20,AaB
