match_id,veto_order,team,action,map_name
2386526,2,FengDa,removed,Overpass
2386526,3,DEPO,picked,Dust2
2386526,4,FengDa,picked,Mirage
2386526,5,DEPO,removed,Nuke
2386526,6,FengDa,removed,Train
2386722,1,FORZE Reload,removed,Inferno
2386722,2,kONO,removed,Mirage
2386722,3,FORZE Reload,picked,Overpass
2386722,4,kONO,picked,Nuke
2386722,5,FORZE Reload,removed,Train
2386722,6,kONO,removed,Ancient
2386783,1,Aurora Young Blud,removed,Inferno
2386783,2,G2 Ares,removed,Nuke
2386783,3,Aurora Young Blud,picked,Ancient
2386783,4,G2 Ares,picked,Train
2386783,5,Aurora Young Blud,removed,Mirage
2386783,6,G2 Ares,removed,Overpass
2386670,1,BRUTE,removed,Nuke
2386670,2,SINNERS,removed,Train
2386670,3,BRUTE,picked,Inferno
2386670,4,SINNERS,picked,Dust2
2386670,5,BRUTE,removed,Mirage
2386670,6,SINNERS,removed,Ancient
2386228,1,RUBY,removed,Inferno
2386228,2,Betera,removed,Mirage
2386228,3,RUBY,picked,Nuke
2386228,4,Betera,picked,Dust2
2386228,5,RUBY,removed,Ancient
2386228,6,Betera,removed,Train
2386229,1,ECLOT,removed,Train
2386229,2,ESC,removed,Overpass
2386229,3,ECLOT,picked,Mirage
2386229,4,ESC,picked,Nuke
2386229,5,ECLOT,removed,Dust2
2386229,6,ESC,removed,Inferno
2386782,1,fish123,removed,Train
2386782,2,ENCE Academy,removed,Dust2
2386782,3,fish123,picked,Ancient
2386782,4,ENCE Academy,picked,Mirage
2386782,5,fish123,removed,Overpass
2386782,6,ENCE Academy,removed,Nuke
2386721,1,Nuclear TigeRES,removed,Overpass
2386721,2,RUBY,removed,Inferno
2386721,3,Nuclear TigeRES,picked,Ancient
2386721,4,RUBY,picked,Dust2
2386721,5,Nuclear TigeRES,removed,Nuke
2386721,6,RUBY,removed,Train
2386616,1,TSG,removed,Overpass
2386616,2,NuTorious,removed,Inferno
2386616,3,TSG,picked,Nuke
2386616,4,NuTorious,picked,Ancient
2386616,5,TSG,removed,Mirage
2386616,6,NuTorious,removed,Dust2
2386621,1,LAG,removed,Train
2386621,2,Marsborne,removed,Mirage
2386621,3,LAG,picked,Inferno
2386621,4,Marsborne,picked,Ancient
2386621,5,LAG,removed,Nuke
2386621,6,Marsborne,removed,Overpass
2386617,1,Zomblers,removed,Train
2386617,2,BOSS,removed,Nuke
2386617,3,Zomblers,picked,Inferno
2386617,4,BOSS,picked,Mirage
2386617,5,Zomblers,removed,Dust2
2386617,6,BOSS,removed,Ancient
2386619,1,regain,removed,Nuke
2386619,2,Rave,removed,Train
2386619,3,regain,picked,Inferno
2386619,4,Rave,picked,Dust2
2386619,5,regain,removed,Overpass
2386619,6,Rave,removed,Mirage
2386622,1,ex-Chicken Coop,removed,Mirage
2386622,2,Wildcard,removed,Dust2
2386622,3,ex-Chicken Coop,picked,Overpass
2386622,4,Wildcard,picked,Inferno
2386622,5,ex-Chicken Coop,removed,Train
2386622,6,Wildcard,removed,Ancient
2386615,1,Mythic,removed,Inferno
2386615,2,Shimmer,removed,Train
2386615,3,Mythic,picked,Nuke
2386615,4,Shimmer,picked,Dust2
2386615,5,Mythic,removed,Mirage
2386615,6,Shimmer,removed,Ancient
2386618,1,Take Flyte,removed,Train
2386618,2,InControl,removed,Ancient
2386618,3,Take Flyte,picked,Overpass
2386618,4,InControl,picked,Nuke
2386618,5,Take Flyte,removed,Inferno
2386618,6,InControl,removed,Dust2
2386620,1,FULL SEND,removed,Overpass
2386620,2,Getting Info,removed,Inferno
2386620,3,FULL SEND,picked,Dust2
2386620,4,Getting Info,picked,Ancient
2386620,5,FULL SEND,removed,Nuke
2386620,6,Getting Info,removed,Train
2386299,1,Little Bocks,removed,Train
2386299,2,wwaves,removed,Nuke
2386299,3,Little Bocks,picked,Ancient
2386299,4,wwaves,picked,Dust2
2386299,5,Little Bocks,removed,Overpass
2386299,6,wwaves,removed,Inferno
2386314,1,ex-Chicken Coop,removed,Mirage
2386314,2,Getting Info,removed,Inferno
2386314,3,ex-Chicken Coop,picked,Nuke
2386314,4,Getting Info,picked,Ancient
2386314,5,ex-Chicken Coop,removed,Overpass
2386314,6,Getting Info,removed,Train
2386586,1,Vasco,removed,Train
2386586,2,LP,removed,Overpass
2386586,3,Vasco,picked,Dust2
2386586,4,LP,picked,Ancient
2386586,5,Vasco,removed,Nuke
2386586,6,LP,removed,Inferno
2386679,1,VEXA,removed,Nuke
2386679,2,Bounty Hunters,removed,Inferno
2386679,3,VEXA,picked,Train
2386679,4,Bounty Hunters,picked,Mirage
2386679,5,VEXA,removed,Dust2
2386679,6,Bounty Hunters,removed,Overpass
2386592,1,Dusty Roots,removed,Overpass
2386592,2,Sharks,removed,Dust2
2386592,3,Dusty Roots,picked,Nuke
2386592,4,Sharks,picked,Train
2386592,5,Dusty Roots,removed,Ancient
2386592,6,Sharks,removed,Inferno
2386585,1,Tropa do KinGui,removed,Ancient
2386585,2,GameHunters,removed,Train
2386585,3,Tropa do KinGui,picked,Dust2
2386585,4,GameHunters,picked,Nuke
2386585,5,Tropa do KinGui,removed,Overpass
2386585,6,GameHunters,removed,Inferno
2386588,1,Procyon,removed,Ancient
2386588,2,UnderDogs,removed,Dust2
2386588,3,Procyon,picked,Inferno
2386588,4,UnderDogs,picked,Nuke
2386588,5,Procyon,removed,Overpass
2386588,6,UnderDogs,removed,Train
2386587,1,Yawara,removed,Nuke
2386587,2,KRÜ,removed,Train
2386587,3,Yawara,picked,Ancient
2386587,4,KRÜ,picked,Dust2
2386587,5,Yawara,removed,Inferno
2386587,6,KRÜ,removed,Overpass
2386590,1,2GAME,removed,Ancient
2386590,2,RED Canids,removed,Dust2
2386590,3,2GAME,picked,Mirage
2386590,4,RED Canids,picked,Nuke
2386590,5,2GAME,removed,Train
2386590,6,RED Canids,removed,Inferno
2386591,1,Keyd Stars,removed,Nuke
2386591,2,ShindeN,removed,Overpass
2386591,3,Keyd Stars,picked,Ancient
2386591,4,ShindeN,picked,Mirage
2386591,5,Keyd Stars,removed,Dust2
2386591,6,ShindeN,removed,Train
2386295,1,Curralzinho,removed,Overpass
2386295,2,Dusty Roses,removed,Inferno
2386295,3,Curralzinho,picked,Mirage
2386295,4,Dusty Roses,picked,Dust2
2386295,5,Curralzinho,removed,Ancient
2386295,6,Dusty Roses,removed,Train
2386294,1,thekillaz fe,removed,Dust2
2386294,2,MIBR fe,removed,Train
2386294,3,thekillaz fe,picked,Ancient
2386294,4,MIBR fe,picked,Inferno
2386294,5,thekillaz fe,removed,Overpass
2386294,6,MIBR fe,removed,Nuke
2386678,1,MAGICOS,removed,Nuke
2386678,2,R2,removed,Mirage
2386678,3,MAGICOS,picked,Inferno
2386678,4,R2,picked,Overpass
2386678,5,MAGICOS,removed,Train
2386678,6,R2,removed,Ancient
2386290,1,888aura,removed,Inferno
2386290,2,Let Her Cook,removed,Train
2386290,3,888aura,picked,Mirage
2386290,4,Let Her Cook,picked,Dust2
2386290,5,888aura,removed,Nuke
2386290,6,Let Her Cook,removed,Overpass
2386291,1,BIG EQUIPA,removed,Train
2386291,2,Imperial Valkyries,removed,Overpass
2386291,3,BIG EQUIPA,picked,Inferno
2386291,4,Imperial Valkyries,picked,Mirage
2386291,5,BIG EQUIPA,removed,Nuke
2386291,6,Imperial Valkyries,removed,Ancient
2386545,1,500,removed,Train
2386545,2,EYEBALLERS,removed,Ancient
2386545,3,500,picked,Mirage
2386545,4,EYEBALLERS,picked,Inferno
2386545,5,500,removed,Dust2
2386545,6,EYEBALLERS,removed,Overpass
2386539,1,Insilio,removed,Inferno
2386539,2,SINNERS,removed,Train
2386539,3,Insilio,picked,Dust2
2386539,4,SINNERS,picked,Nuke
2386539,5,Insilio,removed,Overpass
2386539,6,SINNERS,removed,Ancient
2386540,1,Zero Tenacity,removed,Ancient
2386540,2,JiJieHao,removed,Overpass
2386540,3,Zero Tenacity,picked,Inferno
2386540,4,JiJieHao,picked,Nuke
2386540,5,Zero Tenacity,removed,Dust2
2386540,6,JiJieHao,removed,Train
2386543,1,Johnny Speeds,removed,Ancient
2386543,2,Partizan,removed,Train
2386543,3,Johnny Speeds,picked,Nuke
2386543,4,Partizan,picked,Inferno
2386543,5,Johnny Speeds,removed,Dust2
2386543,6,Partizan,removed,Overpass
2386541,1,NOVAQ,removed,Nuke
2386541,2,33,removed,Dust2
2386541,3,NOVAQ,picked,Mirage
2386541,4,33,picked,Train
2386541,5,NOVAQ,removed,Inferno
2386541,6,33,removed,Overpass
2386544,1,SPARTA,removed,Inferno
2386544,2,Alliance,removed,Mirage
2386544,3,SPARTA,picked,Nuke
2386544,4,Alliance,picked,Ancient
2386544,5,SPARTA,removed,Overpass
2386544,6,Alliance,removed,Dust2
2386542,1,RUBY,removed,Inferno
2386542,2,ESC,removed,Train
2386542,3,RUBY,picked,Dust2
2386542,4,ESC,picked,Nuke
2386542,5,RUBY,removed,Overpass
2386542,6,ESC,removed,Mirage
2386208,1,Inner Circle,removed,Inferno
2386208,2,Eternal Fire,removed,Ancient
2386208,3,Inner Circle,picked,Dust2
2386208,4,Eternal Fire,picked,Nuke
2386208,5,Inner Circle,removed,Overpass
2386208,6,Eternal Fire,removed,Train
2386767,1,Superior,removed,Dust2
2386767,2,WildLotus,removed,Train
2386767,3,Superior,picked,Inferno
2386767,4,WildLotus,picked,Mirage
2386767,5,Superior,picked,Overpass
2386767,6,WildLotus,picked,Ancient
2386227,1,ECLOT,removed,Train
2386227,2,Betera,removed,Inferno
2386227,3,ECLOT,picked,Mirage
2386227,4,Betera,picked,Dust2
2386227,5,ECLOT,removed,Ancient
2386227,6,Betera,removed,Overpass
2386677,1,Procyon,removed,Train
2386677,2,Crashers,removed,Overpass
2386677,3,Procyon,picked,Dust2
2386677,4,Crashers,picked,Nuke
2386677,5,Procyon,removed,Ancient
2386677,6,Crashers,removed,Mirage
2386329,1,Dziuseppe,removed,Overpass
2386329,2,SINNERS,removed,Train
2386329,3,Dziuseppe,picked,Ancient
2386329,4,SINNERS,picked,Nuke
2386329,5,Dziuseppe,removed,Dust2
2386329,6,SINNERS,removed,Mirage
2386719,1,Nexus,removed,Overpass
2386719,2,ARCRED,removed,Nuke
2386719,3,Nexus,picked,Dust2
2386719,4,ARCRED,picked,Mirage
2386719,5,Nexus,removed,Train
2386719,6,ARCRED,removed,Ancient
2386521,1,Kaleido,removed,Overpass
2386521,2,Rare Atom,removed,Nuke
2386521,3,Kaleido,picked,Inferno
2386521,4,Rare Atom,picked,Mirage
2386521,5,Kaleido,removed,Train
2386521,6,Rare Atom,removed,Ancient
2386416,1,SPARTA,removed,Inferno
2386416,2,Oramond,removed,Overpass
2386416,3,SPARTA,picked,Mirage
2386416,4,Oramond,picked,Ancient
2386416,5,SPARTA,removed,Nuke
2386416,6,Oramond,removed,Dust2
2386523,1,Just Swing,removed,Train
2386523,2,Chinggis Warriors,removed,Dust2
2386523,3,Just Swing,picked,Inferno
2386523,4,Chinggis Warriors,picked,Ancient
2386523,5,Just Swing,removed,Overpass
2386523,6,Chinggis Warriors,removed,Mirage
2386524,1,FengDa,removed,Overpass
2386524,2,Last Bullet,removed,Train
2386524,3,FengDa,picked,Inferno
2386524,4,Last Bullet,picked,Mirage
2386524,5,FengDa,removed,Dust2
2386524,6,Last Bullet,removed,Nuke
2386522,1,DEPO,removed,Inferno
2386522,2,The Huns,removed,Train
2386522,3,DEPO,picked,Dust2
2386522,4,The Huns,picked,Nuke
2386522,5,DEPO,removed,Overpass
2386522,6,The Huns,removed,Mirage
2386676,1,JERSA,removed,Nuke
2386676,2,LP,removed,Overpass
2386676,3,JERSA,picked,Ancient
2386676,4,LP,picked,Mirage
2386676,5,JERSA,removed,Inferno
2386676,6,LP,removed,Train
2386226,1,RUBY,removed,Inferno
2386226,2,ESC,removed,Train
2386226,3,RUBY,picked,Mirage
2386226,4,ESC,picked,Nuke
2386226,5,RUBY,removed,Overpass
2386226,6,ESC,removed,Dust2
2386206,1,Anonymo,removed,Inferno
2386206,2,Gentle Mates,removed,Dust2
2386206,3,Anonymo,picked,Ancient
2386206,4,Gentle Mates,picked,Nuke
2386206,5,Anonymo,removed,Overpass
2386206,6,Gentle Mates,removed,Mirage
2386718,1,FAVBET,removed,Mirage
2386718,2,SPARTA,removed,Inferno
2386718,3,FAVBET,picked,Dust2
2386718,4,SPARTA,picked,Nuke
2386718,5,FAVBET,removed,Train
2386718,6,SPARTA,removed,Overpass
2386204,1,Nemiga,removed,Nuke
2386204,2,500,removed,Train
2386204,3,Nemiga,picked,Ancient
2386204,4,500,picked,Overpass
2386204,5,Nemiga,removed,Inferno
2386204,6,500,removed,Dust2
2386717,1,m1x,removed,Nuke
2386717,2,Betera,removed,Inferno
2386717,3,m1x,picked,Mirage
2386717,4,Betera,picked,Dust2
2386717,5,m1x,removed,Overpass
2386717,6,Betera,removed,Train
2386331,1,Zero Tenacity,removed,Ancient
2386331,2,RUBY,removed,Inferno
2386331,3,Zero Tenacity,picked,Nuke
2386331,4,RUBY,picked,Dust2
2386331,5,Zero Tenacity,removed,Mirage
2386331,6,RUBY,removed,Overpass
2386610,1,Green Tea Party,removed,Train
2386610,2,NuTorious,removed,Inferno
2386610,3,Green Tea Party,picked,Nuke
2386610,4,NuTorious,picked,Ancient
2386610,5,Green Tea Party,removed,Mirage
2386610,6,NuTorious,removed,Overpass
2386611,1,Nocturnal,removed,Inferno
2386611,2,Zomblers,removed,Train
2386611,3,Nocturnal,picked,Dust2
2386611,4,Zomblers,picked,Ancient
2386611,5,Nocturnal,removed,Overpass
2386611,6,Zomblers,removed,Mirage
2386609,1,TSG,removed,Inferno
2386609,2,FlyQuest RED,removed,Ancient
2386609,3,TSG,picked,Nuke
2386609,4,FlyQuest RED,picked,Train
2386609,5,TSG,removed,Overpass
2386609,6,FlyQuest RED,removed,Dust2
2386313,1,Getting Info,removed,Inferno
2386313,2,regain,removed,Nuke
2386313,3,Getting Info,picked,Ancient
2386313,4,regain,picked,Dust2
2386313,5,Getting Info,removed,Train
2386313,6,regain,removed,Overpass
2386607,1,Mythic,removed,Train
2386607,2,Wanted Goons,removed,Inferno
2386607,3,Mythic,picked,Nuke
2386607,4,Wanted Goons,picked,Mirage
2386607,5,Mythic,removed,Overpass
2386607,6,Wanted Goons,removed,Ancient
2386583,1,Procyon,removed,Train
2386583,2,Galorys,removed,Inferno
2386583,3,Procyon,picked,Dust2
2386583,4,Galorys,picked,Ancient
2386583,5,Procyon,removed,Overpass
2386583,6,Galorys,removed,Nuke
2386312,1,Zomblers,removed,Train
2386312,2,ex-Chicken Coop,removed,Inferno
2386312,3,Zomblers,picked,Ancient
2386312,4,ex-Chicken Coop,picked,Nuke
2386312,5,Zomblers,removed,Dust2
2386312,6,ex-Chicken Coop,removed,Overpass
2386577,1,Crashers,removed,Overpass
2386577,2,Tropa do KinGui,removed,Ancient
2386577,3,Crashers,picked,Inferno
2386577,4,Tropa do KinGui,picked,Dust2
2386577,5,Crashers,removed,Mirage
2386577,6,Tropa do KinGui,removed,Nuke
2386579,1,MAGICOS,removed,Nuke
2386579,2,Vasco,removed,Train
2386579,3,MAGICOS,picked,Inferno
2386579,4,Vasco,picked,Dust2
2386579,5,MAGICOS,removed,Overpass
2386579,6,Vasco,removed,Ancient
2386580,1,MIBR Academy,removed,Inferno
2386580,2,LP,removed,Overpass
2386580,3,MIBR Academy,picked,Dust2
2386580,4,LP,picked,Mirage
2386580,5,MIBR Academy,removed,Train
2386580,6,LP,removed,Nuke
2386578,1,JERSA,removed,Nuke
2386578,2,GameHunters,removed,Train
2386578,3,JERSA,picked,Overpass
2386578,4,GameHunters,picked,Mirage
2386578,5,JERSA,removed,Inferno
2386578,6,GameHunters,removed,Ancient
2386581,1,Four Magic fe,removed,Train
2386581,2,Yawara,removed,Inferno
2386581,3,Four Magic fe,picked,Nuke
2386581,4,Yawara,picked,Ancient
2386581,5,Four Magic fe,removed,Overpass
2386581,6,Yawara,removed,Dust2
2386643,1,UnderDogs,removed,Nuke
2386643,2,MAGICOS,removed,Train
2386643,3,UnderDogs,picked,Ancient
2386643,4,MAGICOS,picked,Inferno
2386643,5,UnderDogs,removed,Dust2
2386643,6,MAGICOS,removed,Overpass
2386328,1,Zero Tenacity,removed,Ancient
2386328,2,1win,removed,Nuke
2386328,3,Zero Tenacity,picked,Mirage
2386328,4,1win,picked,Dust2
2386328,5,Zero Tenacity,removed,Inferno
2386328,6,1win,removed,Overpass
2386535,1,HubaBuba,removed,Nuke
2386535,2,ARCRED,removed,Overpass
2386535,3,HubaBuba,picked,Ancient
2386535,4,ARCRED,picked,Train
2386535,5,HubaBuba,removed,Dust2
2386535,6,ARCRED,removed,Mirage
2386537,1,GUN5,removed,Overpass
2386537,2,VP.Prodigy,removed,Inferno
2386537,3,GUN5,picked,Ancient
2386537,4,VP.Prodigy,picked,Dust2
2386537,5,GUN5,removed,Train
2386537,6,VP.Prodigy,removed,Mirage
2386536,1,CPH Wolves,removed,Dust2
2386536,2,Betera,removed,Mirage
2386536,3,CPH Wolves,picked,Ancient
2386536,4,Betera,picked,Train
2386536,5,CPH Wolves,removed,Nuke
2386536,6,Betera,removed,Inferno
2386532,1,Eternal Fire,removed,Ancient
2386532,2,FAVBET,removed,Mirage
2386532,3,Eternal Fire,picked,Overpass
2386532,4,FAVBET,picked,Dust2
2386532,5,Eternal Fire,removed,Train
2386532,6,FAVBET,removed,Nuke
2386534,1,Nexus,removed,Ancient
2386534,2,BC.Game,removed,Train
2386534,3,Nexus,picked,Dust2
2386534,4,BC.Game,picked,Inferno
2386534,5,Nexus,removed,Overpass
2386534,6,BC.Game,removed,Nuke
2386642,1,VEXA,removed,Nuke
2386642,2,GameHunters,removed,Train
2386642,3,VEXA,picked,Inferno
2386642,4,GameHunters,picked,Mirage
2386642,5,VEXA,removed,Dust2
2386642,6,GameHunters,removed,Ancient
2386327,1,RUBY,removed,Inferno
2386327,2,CYBERSHOKE,removed,Nuke
2386327,3,RUBY,picked,Dust2
2386327,4,CYBERSHOKE,picked,Ancient
2386327,5,RUBY,removed,Overpass
2386327,6,CYBERSHOKE,removed,Train
2386651,1,Nuclear TigeRES,removed,Nuke
2386651,2,Nexus,removed,Inferno
2386651,3,Nuclear TigeRES,picked,Ancient
2386651,4,Nexus,picked,Dust2
2386651,5,Nuclear TigeRES,removed,Mirage
2386651,6,Nexus,removed,Overpass
2386519,1,Last Bullet,removed,Nuke
2386519,2,NomadS,removed,Mirage
2386519,3,Last Bullet,picked,Dust2
2386519,4,NomadS,picked,Inferno
2386519,5,Last Bullet,removed,Train
2386519,6,NomadS,removed,Ancient
2386202,1,JiJieHao,removed,Overpass
2386202,2,Partizan,removed,Train
2386202,3,JiJieHao,picked,Nuke
2386202,4,Partizan,picked,Inferno
2386202,5,JiJieHao,removed,Dust2
2386202,6,Partizan,removed,Ancient
2386225,1,JiJieHao,removed,Overpass
2386225,2,ESC,removed,Train
2386225,3,JiJieHao,picked,Dust2
2386225,4,ESC,picked,Nuke
2386225,5,JiJieHao,removed,Inferno
2386225,6,ESC,removed,Mirage
2386517,1,NSN,removed,Nuke
2386517,2,Chinggis Warriors,removed,Dust2
2386517,3,NSN,picked,Ancient
2386517,4,Chinggis Warriors,picked,Inferno
2386517,5,NSN,removed,Train
2386517,6,Chinggis Warriors,removed,Overpass
2386518,1,Legion,removed,Ancient
2386518,2,Just Swing,removed,Train
2386518,3,Legion,picked,Nuke
2386518,4,Just Swing,picked,Inferno
2386518,5,Legion,removed,Mirage
2386518,6,Just Swing,removed,Overpass
2386641,1,MIBR Academy,removed,Inferno
2386641,2,Crashers,removed,Overpass
2386641,3,MIBR Academy,picked,Dust2
2386641,4,Crashers,picked,Nuke
2386641,5,MIBR Academy,removed,Train
2386641,6,Crashers,removed,Mirage
2386520,1,FengDa,removed,Overpass
2386520,2,Eruption,removed,Nuke
2386520,3,FengDa,picked,Inferno
2386520,4,Eruption,picked,Ancient
2386520,5,FengDa,removed,Train
2386520,6,Eruption,removed,Mirage
2386412,1,EYEBALLERS,removed,Ancient
2386412,2,33,removed,Overpass
2386412,3,EYEBALLERS,picked,Mirage
2386412,4,33,picked,Nuke
2386412,5,EYEBALLERS,removed,Train
2386412,6,33,removed,Dust2
2386536,1,CPH Wolves,removed,Dust2
2386536,2,Betera,removed,Mirage
2386536,3,CPH Wolves,picked,Ancient
2386536,4,Betera,picked,Train
2386536,5,CPH Wolves,removed,Nuke
2386536,6,Betera,removed,Inferno
2386532,1,Eternal Fire,removed,Ancient
2386532,2,FAVBET,removed,Mirage
2386532,3,Eternal Fire,picked,Overpass
2386532,4,FAVBET,picked,Dust2
2386532,5,Eternal Fire,removed,Train
2386532,6,FAVBET,removed,Nuke
2386534,1,Nexus,removed,Ancient
2386534,2,BC.Game,removed,Train
2386534,3,Nexus,picked,Dust2
2386534,4,BC.Game,picked,Inferno
2386534,5,Nexus,removed,Overpass
2386534,6,BC.Game,removed,Nuke
2386642,1,VEXA,removed,Nuke
2386642,2,GameHunters,removed,Train
2386642,3,VEXA,picked,Inferno
2386642,4,GameHunters,picked,Mirage
2386642,5,VEXA,removed,Dust2
2386642,6,GameHunters,removed,Ancient
2386327,1,RUBY,removed,Inferno
2386327,2,CYBERSHOKE,removed,Nuke
2386327,3,RUBY,picked,Dust2
2386327,4,CYBERSHOKE,picked,Ancient
2386327,5,RUBY,removed,Overpass
2386327,6,CYBERSHOKE,removed,Train
2386651,1,Nuclear TigeRES,removed,Nuke
2386651,2,Nexus,removed,Inferno
2386651,3,Nuclear TigeRES,picked,Ancient
2386651,4,Nexus,picked,Dust2
2386651,5,Nuclear TigeRES,removed,Mirage
2386651,6,Nexus,removed,Overpass
2386519,1,Last Bullet,removed,Nuke
2386519,2,NomadS,removed,Mirage
2386519,3,Last Bullet,picked,Dust2
2386519,4,NomadS,picked,Inferno
2386519,5,Last Bullet,removed,Train
2386519,6,NomadS,removed,Ancient
2386202,1,JiJieHao,removed,Overpass
2386202,2,Partizan,removed,Train
2386202,3,JiJieHao,picked,Nuke
2386202,4,Partizan,picked,Inferno
2386202,5,JiJieHao,removed,Dust2
2386202,6,Partizan,removed,Ancient
2386225,1,JiJieHao,removed,Overpass
2386225,2,ESC,removed,Train
2386225,3,JiJieHao,picked,Dust2
2386225,4,ESC,picked,Nuke
2386225,5,JiJieHao,removed,Inferno
2386225,6,ESC,removed,Mirage
2386517,1,NSN,removed,Nuke
2386517,2,Chinggis Warriors,removed,Dust2
2386517,3,NSN,picked,Ancient
2386517,4,Chinggis Warriors,picked,Inferno
2386517,5,NSN,removed,Train
2386517,6,Chinggis Warriors,removed,Overpass
2386518,1,Legion,removed,Ancient
2386518,2,Just Swing,removed,Train
2386518,3,Legion,picked,Nuke
2386518,4,Just Swing,picked,Inferno
2386518,5,Legion,removed,Mirage
2386518,6,Just Swing,removed,Overpass
2386641,1,MIBR Academy,removed,Inferno
2386641,2,Crashers,removed,Overpass
2386641,3,MIBR Academy,picked,Dust2
2386641,4,Crashers,picked,Nuke
2386641,5,MIBR Academy,removed,Train
2386641,6,Crashers,removed,Mirage
2386520,1,FengDa,removed,Overpass
2386520,2,Eruption,removed,Nuke
2386520,3,FengDa,picked,Inferno
2386520,4,Eruption,picked,Ancient
2386520,5,FengDa,removed,Train
2386520,6,Eruption,removed,Mirage
2386412,1,EYEBALLERS,removed,Ancient
2386412,2,33,removed,Overpass
2386412,3,EYEBALLERS,picked,Mirage
2386412,4,33,picked,Nuke
2386412,5,EYEBALLERS,removed,Train
2386412,6,33,removed,Dust2
2386536,1,CPH Wolves,removed,Dust2
2386536,2,Betera,removed,Mirage
2386536,3,CPH Wolves,picked,Ancient
2386536,4,Betera,picked,Train
2386536,5,CPH Wolves,removed,Nuke
2386536,6,Betera,removed,Inferno
2386532,1,Eternal Fire,removed,Ancient
2386532,2,FAVBET,removed,Mirage
2386532,3,Eternal Fire,picked,Overpass
2386532,4,FAVBET,picked,Dust2
2386532,5,Eternal Fire,removed,Train
2386532,6,FAVBET,removed,Nuke
2386534,1,Nexus,removed,Ancient
2386534,2,BC.Game,removed,Train
2386534,3,Nexus,picked,Dust2
2386534,4,BC.Game,picked,Inferno
2386534,5,Nexus,removed,Overpass
2386534,6,BC.Game,removed,Nuke
2386642,1,VEXA,removed,Nuke
2386642,2,GameHunters,removed,Train
2386642,3,VEXA,picked,Inferno
2386642,4,GameHunters,picked,Mirage
2386642,5,VEXA,removed,Dust2
2386642,6,GameHunters,removed,Ancient
2386327,1,RUBY,removed,Inferno
2386327,2,CYBERSHOKE,removed,Nuke
2386327,3,RUBY,picked,Dust2
2386327,4,CYBERSHOKE,picked,Ancient
2386327,5,RUBY,removed,Overpass
2386327,6,CYBERSHOKE,removed,Train
2386651,1,Nuclear TigeRES,removed,Nuke
2386651,2,Nexus,removed,Inferno
2386651,3,Nuclear TigeRES,picked,Ancient
2386651,4,Nexus,picked,Dust2
2386651,5,Nuclear TigeRES,removed,Mirage
2386651,6,Nexus,removed,Overpass
2386519,1,Last Bullet,removed,Nuke
2386519,2,NomadS,removed,Mirage
2386519,3,Last Bullet,picked,Dust2
2386519,4,NomadS,picked,Inferno
2386519,5,Last Bullet,removed,Train
2386519,6,NomadS,removed,Ancient
2386202,1,JiJieHao,removed,Overpass
2386202,2,Partizan,removed,Train
2386202,3,JiJieHao,picked,Nuke
2386202,4,Partizan,picked,Inferno
2386202,5,JiJieHao,removed,Dust2
2386202,6,Partizan,removed,Ancient
2386225,1,JiJieHao,removed,Overpass
2386225,2,ESC,removed,Train
2386225,3,JiJieHao,picked,Dust2
2386225,4,ESC,picked,Nuke
2386225,5,JiJieHao,removed,Inferno
2386225,6,ESC,removed,Mirage
2386517,1,NSN,removed,Nuke
2386517,2,Chinggis Warriors,removed,Dust2
2386517,3,NSN,picked,Ancient
2386517,4,Chinggis Warriors,picked,Inferno
2386517,5,NSN,removed,Train
2386517,6,Chinggis Warriors,removed,Overpass
2386518,1,Legion,removed,Ancient
2386518,2,Just Swing,removed,Train
2386518,3,Legion,picked,Nuke
2386518,4,Just Swing,picked,Inferno
2386518,5,Legion,removed,Mirage
2386518,6,Just Swing,removed,Overpass
2386641,1,MIBR Academy,removed,Inferno
2386641,2,Crashers,removed,Overpass
2386641,3,MIBR Academy,picked,Dust2
2386641,4,Crashers,picked,Nuke
2386641,5,MIBR Academy,removed,Train
2386641,6,Crashers,removed,Mirage
2386520,1,FengDa,removed,Overpass
2386520,2,Eruption,removed,Nuke
2386520,3,FengDa,picked,Inferno
2386520,4,Eruption,picked,Ancient
2386520,5,FengDa,removed,Train
2386520,6,Eruption,removed,Mirage
2386412,1,EYEBALLERS,removed,Ancient
2386412,2,33,removed,Overpass
2386412,3,EYEBALLERS,picked,Mirage
2386412,4,33,picked,Nuke
2386412,5,EYEBALLERS,removed,Train
2386412,6,33,removed,Dust2
2386536,1,CPH Wolves,removed,Dust2
2386536,2,Betera,removed,Mirage
2386536,3,CPH Wolves,picked,Ancient
2386536,4,Betera,picked,Train
2386536,5,CPH Wolves,removed,Nuke
2386536,6,Betera,removed,Inferno
2386532,1,Eternal Fire,removed,Ancient
2386532,2,FAVBET,removed,Mirage
2386532,3,Eternal Fire,picked,Overpass
2386532,4,FAVBET,picked,Dust2
2386532,5,Eternal Fire,removed,Train
2386532,6,FAVBET,removed,Nuke
2386534,1,Nexus,removed,Ancient
2386534,2,BC.Game,removed,Train
2386534,3,Nexus,picked,Dust2
2386534,4,BC.Game,picked,Inferno
2386534,5,Nexus,removed,Overpass
2386534,6,BC.Game,removed,Nuke
2386642,1,VEXA,removed,Nuke
2386642,2,GameHunters,removed,Train
2386642,3,VEXA,picked,Inferno
2386642,4,GameHunters,picked,Mirage
2386642,5,VEXA,removed,Dust2
