match_id,map_name,map_number,team1,team2,pistol1_winner,pistol2_winner
2389914,Overpass,2,Passion UA,BOSS,Passion UA,Passion UA
2389780,Overpass,1,Fake do Biru,9z,Fake do Biru,9z
2389780,Dust2,2,Fake do Biru,9z,Fake do Biru,9z
2389912,Mirage,1,Marsborne,Voca,Marsborne,Marsborne
2389912,Anubis,2,Marsborne,Voca,Marsborne,Marsborne
2389912,Overpass,3,Marsborne,Voca,Marsborne,Voca
2389943,Ancient,1,BC.Game,Alliance,BC.Game,Alliance
2389943,Nuke,2,BC.Game,Alliance,BC.Game,BC.Game
2389920,Ancient,1,RED Canids,Bounty Hunters,RED Canids,RED Canids
2389920,Nuke,2,RED Canids,Bounty Hunters,RED Canids,Bounty Hunters
2389572,Mirage,1,BetBoom,magic,magic,BetBoom
2389572,Ancient,2,BetBoom,magic,magic,BetBoom
2389572,Overpass,3,BetBoom,magic,BetBoom,magic
2389662,Overpass,1,G2,MOUZ,MOUZ,MOUZ
2389662,Dust2,2,G2,MOUZ,G2,MOUZ
2389942,Ancient,1,Ninjas in Pyjamas,Gentle Mates,Ninjas in Pyjamas,Gentle Mates
2389942,Anubis,2,Ninjas in Pyjamas,Gentle Mates,Gentle Mates,Gentle Mates
2389942,Nuke,3,Ninjas in Pyjamas,Gentle Mates,Gentle Mates,Gentle Mates
2389919,Nuke,1,Gaimin Gladiators,9z,Gaimin Gladiators,9z
2389919,Dust2,2,Gaimin Gladiators,9z,Gaimin Gladiators,9z
2389571,Anubis,1,magic,FAVBET,magic,FAVBET
2389571,Ancient,2,magic,FAVBET,FAVBET,FAVBET
2389571,Inferno,3,magic,FAVBET,FAVBET,magic
2389661,Dust2,1,FURIA,Aurora,FURIA,Aurora
2389661,Mirage,2,FURIA,Aurora,FURIA,FURIA
2389941,Dust2,1,GamerLegion,ex-RUBY,ex-RUBY,ex-RUBY
2389941,Mirage,2,GamerLegion,ex-RUBY,GamerLegion,GamerLegion
2389941,Ancient,3,GamerLegion,ex-RUBY,ex-RUBY,ex-RUBY
2389910,Overpass,1,NEXVOID,The Huns,NEXVOID,The Huns
2389910,Ancient,2,NEXVOID,The Huns,The Huns,NEXVOID
2389910,Inferno,3,NEXVOID,The Huns,NEXVOID,NEXVOID
2389570,Dust2,1,BetBoom,ex-RUBY,BetBoom,ex-RUBY
2389570,Overpass,2,BetBoom,ex-RUBY,ex-RUBY,ex-RUBY
2389933,Ancient,1,The Huns,Morningstar,The Huns,The Huns
2389933,Dust2,2,The Huns,Morningstar,Morningstar,Morningstar
2389569,Anubis,1,FAVBET,ECSTATIC,FAVBET,FAVBET
2389569,Overpass,2,FAVBET,ECSTATIC,ECSTATIC,ECSTATIC
2389828,Dust2,1,los kogutos,WHITEBIRD,WHITEBIRD,los kogutos
2389828,Ancient,2,los kogutos,WHITEBIRD,los kogutos,los kogutos
2389238,Mirage,1,ECSTATIC,illwill,ECSTATIC,ECSTATIC
2389238,Overpass,2,ECSTATIC,illwill,illwill,ECSTATIC
2389238,Nuke,3,ECSTATIC,illwill,ECSTATIC,ECSTATIC
2389568,Ancient,1,EYEBALLERS,magic,EYEBALLERS,magic
2389568,Mirage,2,EYEBALLERS,magic,magic,magic
2389567,Overpass,1,ex-RUBY,9INE,ex-RUBY,ex-RUBY
2389567,Nuke,2,ex-RUBY,9INE,9INE,ex-RUBY
2389567,Ancient,3,ex-RUBY,9INE,9INE,ex-RUBY
2389237,Nuke,1,Nuclear TigeRES,illwill,illwill,illwill
2389237,Inferno,2,Nuclear TigeRES,illwill,Nuclear TigeRES,illwill
2389907,Overpass,1,NEXVOID,The Huns,NEXVOID,NEXVOID
2389907,Ancient,2,NEXVOID,The Huns,NEXVOID,The Huns
2389566,Mirage,1,BetBoom,KOLESIE,BetBoom,BetBoom
2389566,Nuke,2,BetBoom,KOLESIE,BetBoom,KOLESIE
2389236,Anubis,1,ECSTATIC,GenOne,ECSTATIC,GenOne
2389236,Inferno,2,ECSTATIC,GenOne,ECSTATIC,ECSTATIC
2389565,Ancient,1,9INE,los kogutos,9INE,9INE
2389565,Dust2,2,9INE,los kogutos,9INE,9INE
2389235,Mirage,1,Betclic,illwill,illwill,Betclic
2389235,Overpass,2,Betclic,illwill,illwill,Betclic
2389564,Overpass,1,BetBoom,FORZE Reload,FORZE Reload,BetBoom
2389564,Dust2,2,BetBoom,FORZE Reload,FORZE Reload,FORZE Reload
2389564,Ancient,3,BetBoom,FORZE Reload,FORZE Reload,BetBoom
2389234,Ancient,1,9INE,Nuclear TigeRES,Nuclear TigeRES,Nuclear TigeRES
2389234,Nuke,2,9INE,Nuclear TigeRES,9INE,Nuclear TigeRES
2389058,Inferno,1,Oramond,FAVBET,Oramond,FAVBET
2389058,Nuke,2,Oramond,FAVBET,Oramond,FAVBET
2389058,Train,3,Oramond,FAVBET,FAVBET,Oramond
2389058,Ancient,4,Oramond,FAVBET,FAVBET,FAVBET
2389058,Dust2,5,Oramond,FAVBET,Oramond,Oramond
2389563,Anubis,1,ENCE,ex-RUBY,ex-RUBY,ex-RUBY
2389563,Mirage,2,ENCE,ex-RUBY,ENCE,ex-RUBY
2389233,Nuke,1,ECSTATIC,Sangal,Sangal,ECSTATIC
2389233,Ancient,2,ECSTATIC,Sangal,Sangal,Sangal
2389562,Ancient,1,Nuclear TigeRES,KOLESIE,Nuclear TigeRES,Nuclear TigeRES
2389562,Nuke,2,Nuclear TigeRES,KOLESIE,KOLESIE,Nuclear TigeRES
2389562,Mirage,3,Nuclear TigeRES,KOLESIE,Nuclear TigeRES,KOLESIE
2389731,Anubis,1,Nemiga,K27,K27,Nemiga
2389731,Nuke,2,Nemiga,K27,Nemiga,Nemiga
2389660,Inferno,1,Falcons,MOUZ,MOUZ,Falcons
2389660,Dust2,2,Falcons,MOUZ,Falcons,Falcons
2389561,Ancient,1,SINNERS,magic,magic,SINNERS
2389561,Mirage,2,SINNERS,magic,SINNERS,SINNERS
2389561,Dust2,3,SINNERS,magic,magic,SINNERS
2389658,Ancient,1,Vitality,Aurora,Aurora,Aurora
2389658,Overpass,2,Vitality,Aurora,Vitality,Aurora
2389730,Anubis,1,ARCRED,K27,ARCRED,K27
2389730,Nuke,2,ARCRED,K27,K27,ARCRED
2389730,Dust2,3,ARCRED,K27,ARCRED,ARCRED
2389765,Overpass,1,ShindeN,9z,9z,ShindeN
2389765,Ancient,2,ShindeN,9z,9z,ShindeN
2389765,Nuke,3,ShindeN,9z,ShindeN,9z
2389659,Anubis,1,G2,Spirit,Spirit,G2
2389659,Overpass,2,G2,Spirit,G2,Spirit
2389659,Dust2,3,G2,Spirit,Spirit,G2
2389657,Overpass,1,Astralis,FURIA,Astralis,FURIA
2389657,Mirage,2,Astralis,FURIA,FURIA,FURIA
2389657,Nuke,3,Astralis,FURIA,Astralis,FURIA
2389560,Anubis,1,HOTU,FAVBET,HOTU,FAVBET
2389560,Overpass,2,HOTU,FAVBET,HOTU,FAVBET
2389729,Ancient,1,K27,Nuclear TigeRES,K27,K27
2389729,Dust2,2,K27,Nuclear TigeRES,Nuclear TigeRES,Nuclear TigeRES
2389729,Nuke,3,K27,Nuclear TigeRES,Nuclear TigeRES,Nuclear TigeRES
2389728,Ancient,1,ARCRED,Nemiga,Nemiga,ARCRED
2389728,Nuke,2,ARCRED,Nemiga,Nemiga,ARCRED
2389728,Anubis,3,ARCRED,Nemiga,Nemiga,ARCRED
2389229,Inferno,1,SINNERS,GenOne,GenOne,SINNERS
2389229,Nuke,2,SINNERS,GenOne,SINNERS,GenOne
2389229,Dust2,3,SINNERS,GenOne,SINNERS,GenOne
2389655,Mirage,1,MOUZ,FaZe,MOUZ,FaZe
2389655,Inferno,2,MOUZ,FaZe,FaZe,FaZe
2389656,Anubis,1,3DMAX,Falcons,Falcons,Falcons
2389656,Dust2,2,3DMAX,Falcons,3DMAX,Falcons
2389559,Mirage,1,ECSTATIC,Oramond,Oramond,ECSTATIC
2389559,Inferno,2,ECSTATIC,Oramond,ECSTATIC,ECSTATIC
2389726,Dust2,1,WHITEBIRD,Nuclear TigeRES,WHITEBIRD,Nuclear TigeRES
2389726,Inferno,2,WHITEBIRD,Nuclear TigeRES,WHITEBIRD,Nuclear TigeRES
2389726,Nuke,3,WHITEBIRD,Nuclear TigeRES,Nuclear TigeRES,Nuclear TigeRES
2389558,Dust2,1,EYEBALLERS,1win,EYEBALLERS,EYEBALLERS
2389558,Ancient,2,EYEBALLERS,1win,1win,1win
2389558,Mirage,3,EYEBALLERS,1win,1win,1win
2389727,Dust2,1,K27,Nemesis,K27,K27
2389727,Nuke,2,K27,Nemesis,K27,K27
2389727,Mirage,3,K27,Nemesis,K27,K27
2389057,Mirage,1,magic,ex-RUBY,ex-RUBY,ex-RUBY
2389057,Dust2,2,magic,ex-RUBY,ex-RUBY,ex-RUBY
2389724,Dust2,1,Nemiga,Nuclear TigeRES,Nuclear TigeRES,Nuclear TigeRES
2389724,Ancient,2,Nemiga,Nuclear TigeRES,Nemiga,Nuclear TigeRES
2389724,Anubis,3,Nemiga,Nuclear TigeRES,Nemiga,Nemiga
2389653,Mirage,1,FURIA,Natus Vincere,Natus Vincere,Natus Vincere
2389653,Inferno,2,FURIA,Natus Vincere,FURIA,Natus Vincere
2389653,Dust2,3,FURIA,Natus Vincere,Natus Vincere,FURIA
2389654,Mirage,1,FUT,Astralis,FUT,Astralis
2389654,Overpass,2,FUT,Astralis,Astralis,FUT
2389654,Nuke,3,FUT,Astralis,Astralis,Astralis
2389725,Nuke,1,BET-M,Nemesis,Nemesis,Nemesis
2389725,Mirage,2,BET-M,Nemesis,Nemesis,Nemesis
2389725,Ancient,3,BET-M,Nemesis,BET-M,Nemesis
2389226,Dust2,1,Inner Circle,Betclic,Betclic,Inner Circle
2389226,Mirage,2,Inner Circle,Betclic,Inner Circle,Betclic
2389226,Overpass,3,Inner Circle,Betclic,Betclic,Inner Circle
2389652,Inferno,1,NRG,Falcons,Falcons,NRG
2389652,Ancient,2,NRG,Falcons,NRG,Falcons
2389652,Dust2,3,NRG,Falcons,NRG,Falcons
2389650,Dust2,1,FaZe,BC.Game,BC.Game,BC.Game
2389650,Nuke,2,FaZe,BC.Game,FaZe,BC.Game
2389650,Ancient,3,FaZe,BC.Game,BC.Game,BC.Game
2389723,Nuke,1,WHITEBIRD,RUSTEC,WHITEBIRD,WHITEBIRD
2389723,Overpass,2,WHITEBIRD,RUSTEC,WHITEBIRD,RUSTEC
2389722,Anubis,1,ARCRED,K27,ARCRED,ARCRED
2389722,Ancient,2,ARCRED,K27,K27,ARCRED
2389225,Anubis,1,9INE,MOUZ NXT,MOUZ NXT,9INE
2389225,Overpass,2,9INE,MOUZ NXT,MOUZ NXT,MOUZ NXT
2389225,Nuke,3,9INE,MOUZ NXT,9INE,9INE
2389651,Dust2,1,MOUZ,Aurora,Aurora,Aurora
2389651,Inferno,2,MOUZ,Aurora,MOUZ,Aurora
2389649,Inferno,1,3DMAX,Vitality,3DMAX,3DMAX
2389649,Dust2,2,3DMAX,Vitality,Vitality,3DMAX
2389721,Mirage,1,Nuclear TigeRES,Nemesis,Nuclear TigeRES,Nuclear TigeRES
2389721,Inferno,2,Nuclear TigeRES,Nemesis,Nemesis,Nuclear TigeRES
2389555,Overpass,1,1win,Johnny Speeds,1win,Johnny Speeds
2389555,Dust2,2,1win,Johnny Speeds,1win,Johnny Speeds
2389720,Ancient,1,K27,RUSTEC,K27,K27
2389720,Anubis,2,K27,RUSTEC,RUSTEC,K27
2389055,Ancient,1,FAVBET,ex-RUBY,FAVBET,ex-RUBY
2389055,Dust2,2,FAVBET,ex-RUBY,ex-RUBY,ex-RUBY
2389055,Overpass,3,FAVBET,ex-RUBY,ex-RUBY,FAVBET
2389719,Nuke,1,Nemiga,BET-M,Nemiga,BET-M
2389719,Anubis,2,Nemiga,BET-M,Nemiga,Nemiga
2389719,Ancient,3,Nemiga,BET-M,BET-M,Nemiga
2389718,Mirage,1,ARCRED,WHITEBIRD,ARCRED,WHITEBIRD
2389718,Inferno,2,ARCRED,WHITEBIRD,ARCRED,ARCRED
2389224,Mirage,1,Nuclear TigeRES,UNiTY,Nuclear TigeRES,Nuclear TigeRES
2389224,Ancient,2,Nuclear TigeRES,UNiTY,UNiTY,Nuclear TigeRES
2389697,Nuke,1,MIBR,RED Canids,MIBR,RED Canids
2389697,Mirage,2,MIBR,RED Canids,MIBR,MIBR
2389697,Ancient,3,MIBR,RED Canids,MIBR,MIBR
2389696,Nuke,1,RED Canids,BESTIA,RED Canids,BESTIA
2389696,Ancient,2,RED Canids,BESTIA,BESTIA,BESTIA
2389696,Inferno,3,RED Canids,BESTIA,BESTIA,RED Canids
2389887,Ancient,1,ex-RUBY,MOUZ NXT,MOUZ NXT,ex-RUBY
2389887,Nuke,2,ex-RUBY,MOUZ NXT,ex-RUBY,ex-RUBY
2389648,Overpass,1,PARIVISION,Astralis,Astralis,PARIVISION
2389648,Dust2,2,PARIVISION,Astralis,Astralis,Astralis
2389648,Ancient,3,PARIVISION,Astralis,Astralis,PARIVISION
2389647,Mirage,1,Natus Vincere,Spirit,Natus Vincere,Natus Vincere
2389647,Dust2,2,Natus Vincere,Spirit,Spirit,Spirit
2389646,Mirage,1,The MongolZ,FURIA,The MongolZ,FURIA
2389646,Inferno,2,The MongolZ,FURIA,FURIA,The MongolZ
2389646,Nuke,3,The MongolZ,FURIA,FURIA,FURIA
2389695,Anubis,1,ODDIK,MIBR,MIBR,MIBR
2389695,Inferno,2,ODDIK,MIBR,ODDIK,ODDIK
2389695,Ancient,3,ODDIK,MIBR,ODDIK,MIBR
2389645,Mirage,1,G2,FUT,G2,FUT
2389645,Dust2,2,G2,FUT,G2,G2
2389645,Ancient,3,G2,FUT,FUT,G2
2389553,Dust2,1,ex-RUBY,FORZE Reload,ex-RUBY,FORZE Reload
2389553,Ancient,2,ex-RUBY,FORZE Reload,ex-RUBY,ex-RUBY
2389715,Mirage,1,Nuclear TigeRES,BET-M,Nuclear TigeRES,Nuclear TigeRES
2389715,Inferno,2,Nuclear TigeRES,BET-M,BET-M,Nuclear TigeRES
2389715,Ancient,3,Nuclear TigeRES,BET-M,BET-M,BET-M
2389644,Anubis,1,Falcons,Aurora,Aurora,Falcons
2389644,Mirage,2,Falcons,Aurora,Aurora,Falcons
2389644,Inferno,3,Falcons,Aurora,Aurora,Aurora
2389710,Dust2,1,Nemesis,Nemiga,Nemiga,Nemesis
2389710,Nuke,2,Nemesis,Nemiga,Nemiga,Nemiga
2389643,Dust2,1,MOUZ,NRG,MOUZ,MOUZ
2389643,Ancient,2,MOUZ,NRG,NRG,MOUZ
2389054,Mirage,1,Sashi,Oramond,Oramond,Oramond
2389054,Inferno,2,Sashi,Oramond,Sashi,Oramond
2389054,Ancient,3,Sashi,Oramond,Oramond,Sashi
2389053,Overpass,1,1win,magic,magic,magic
2389053,Mirage,2,1win,magic,1win,magic
2389053,Inferno,3,1win,magic,1win,magic
2389693,Inferno,1,BESTIA,Marsborne,Marsborne,Marsborne
2389693,Ancient,2,BESTIA,Marsborne,BESTIA,BESTIA
2389693,Nuke,3,BESTIA,Marsborne,BESTIA,Marsborne
2389694,Nuke,1,MIBR,9z,MIBR,9z
2389694,Inferno,2,MIBR,9z,MIBR,9z
2389702,Overpass,1,WHITEBIRD,FORZE Reload,WHITEBIRD,WHITEBIRD
2389702,Ancient,2,WHITEBIRD,FORZE Reload,WHITEBIRD,WHITEBIRD
2389702,Dust2,3,WHITEBIRD,FORZE Reload,FORZE Reload,WHITEBIRD
2389692,Overpass,1,Sharks,9z,Sharks,9z
2389692,Inferno,2,Sharks,9z,9z,9z
2389692,Nuke,3,Sharks,9z,9z,Sharks
2389689,Ancient,1,ODDIK,Bounty Hunters,ODDIK,ODDIK
2389689,Anubis,2,ODDIK,Bounty Hunters,Bounty Hunters,Bounty Hunters
2389689,Overpass,3,ODDIK,Bounty Hunters,ODDIK,ODDIK
2389641,Dust2,1,Vitality,BC.Game,BC.Game,Vitality
2389641,Overpass,2,Vitality,BC.Game,Vitality,Vitality
2389642,Inferno,1,FaZe,3DMAX,3DMAX,3DMAX
2389642,Nuke,2,FaZe,3DMAX,3DMAX,3DMAX
2389640,Dust2,1,Spirit,Astralis,Astralis,Spirit
2389640,Overpass,2,Spirit,Astralis,Astralis,Spirit
2389051,Ancient,1,ex-RUBY,KOLESIE,KOLESIE,KOLESIE
2389051,Mirage,2,ex-RUBY,KOLESIE,ex-RUBY,KOLESIE
2389051,Nuke,3,ex-RUBY,KOLESIE,KOLESIE,ex-RUBY
2389690,Nuke,1,ShindeN,RED Canids,RED Canids,RED Canids
2389690,Mirage,2,ShindeN,RED Canids,ShindeN,RED Canids
2389705,Nuke,1,RUSTEC,ARCRED,RUSTEC,RUSTEC
2389705,Dust2,2,RUSTEC,ARCRED,RUSTEC,RUSTEC
2389705,Anubis,3,RUSTEC,ARCRED,ARCRED,ARCRED
2389637,Mirage,1,FURIA,FUT,FURIA,FURIA
2389637,Dust2,2,FURIA,FUT,FUT,FUT
2389639,Dust2,1,Natus Vincere,PARIVISION,Natus Vincere,PARIVISION
2389639,Anubis,2,Natus Vincere,PARIVISION,Natus Vincere,PARIVISION
2389639,Ancient,3,Natus Vincere,PARIVISION,PARIVISION,PARIVISION
2389687,Nuke,1,Imperial,Bounty Hunters,Bounty Hunters,Bounty Hunters
2389687,Overpass,2,Imperial,Bounty Hunters,Bounty Hunters,Bounty Hunters
2389700,Overpass,1,K27,WHITEBIRD,K27,K27
2389700,Mirage,2,K27,WHITEBIRD,WHITEBIRD,K27
2389700,Dust2,3,K27,WHITEBIRD,K27,K27
2389688,Nuke,1,Fluxo,RED Canids,Fluxo,Fluxo
2389688,Dust2,2,Fluxo,RED Canids,RED Canids,RED Canids
2389052,Nuke,1,Inner Circle,FAVBET,Inner Circle,Inner Circle
2389052,Ancient,2,Inner Circle,FAVBET,Inner Circle,Inner Circle
2389052,Dust2,3,Inner Circle,FAVBET,Inner Circle,FAVBET
2389638,Dust2,1,The MongolZ,G2,G2,G2
2389638,Ancient,2,The MongolZ,G2,The MongolZ,The MongolZ
2389699,Ancient,1,FORZE Reload,WHITEBIRD,WHITEBIRD,FORZE Reload
2389699,Overpass,2,FORZE Reload,WHITEBIRD,FORZE Reload,WHITEBIRD
2389703,Dust2,1,Virtus.pro,RUSTEC,RUSTEC,RUSTEC
2389703,Overpass,2,Virtus.pro,RUSTEC,Virtus.pro,RUSTEC
2389685,Inferno,1,Sharks,MIBR,MIBR,MIBR
2389685,Nuke,2,Sharks,MIBR,Sharks,Sharks
2389685,Ancient,3,Sharks,MIBR,MIBR,MIBR
2389684,Overpass,1,MIBR,9z,9z,MIBR
2389684,Mirage,2,MIBR,9z,9z,MIBR
2389684,Ancient,3,MIBR,9z,9z,9z
2389146,Ancient,1,SINNERS,Nemiga,SINNERS,SINNERS
2389146,Nuke,2,SINNERS,Nemiga,SINNERS,Nemiga
2389548,Inferno,1,Oramond,magic,magic,magic
2389548,Mirage,2,Oramond,magic,magic,Oramond
2389635,Ancient,1,FUT,Liquid,Liquid,FUT
2389635,Nuke,2,FUT,Liquid,FUT,Liquid
2389633,Inferno,1,GamerLegion,Astralis,GamerLegion,Astralis
2389633,Overpass,2,GamerLegion,Astralis,Astralis,Astralis
2389681,Inferno,1,Marsborne,BESTIA,Marsborne,BESTIA
2389681,Ancient,2,Marsborne,BESTIA,Marsborne,BESTIA
2389681,Nuke,3,Marsborne,BESTIA,BESTIA,Marsborne
2389636,Mirage,1,paiN,Aurora,Aurora,Aurora
2389636,Overpass,2,paiN,Aurora,paiN,Aurora
2389145,Anubis,1,Nemiga,BIG,BIG,BIG
2389145,Ancient,2,Nemiga,BIG,Nemiga,BIG
2389145,Dust2,3,Nemiga,BIG,Nemiga,Nemiga
2389634,Dust2,1,BC.Game,Ninjas in Pyjamas,Ninjas in Pyjamas,BC.Game
2389634,Nuke,2,BC.Game,Ninjas in Pyjamas,BC.Game,BC.Game
2389628,Mirage,1,Astralis,NRG,NRG,Astralis
2389628,Overpass,2,Astralis,NRG,NRG,NRG
2389628,Inferno,3,Astralis,NRG,NRG,NRG
2389629,Overpass,1,GamerLegion,HEROIC,HEROIC,GamerLegion
2389629,Mirage,2,GamerLegion,HEROIC,GamerLegion,HEROIC
2389219,Nuke,1,FAVBET,Betclic,FAVBET,Betclic
2389219,Anubis,2,FAVBET,Betclic,FAVBET,Betclic
2389219,Overpass,3,FAVBET,Betclic,FAVBET,Betclic
2389144,Dust2,1,1win,SINNERS,1win,SINNERS
2389144,Ancient,2,1win,SINNERS,1win,SINNERS
2389144,Overpass,3,1win,SINNERS,SINNERS,1win
2389677,Nuke,1,Fluxo,ShindeN,ShindeN,ShindeN
2389677,Ancient,2,Fluxo,ShindeN,Fluxo,Fluxo
2389676,Mirage,1,RED Canids,ShindeN,RED Canids,RED Canids
2389676,Ancient,2,RED Canids,ShindeN,RED Canids,ShindeN
2389143,Mirage,1,BET-M,BIG,BIG,BET-M
2389143,Dust2,2,BET-M,BIG,BIG,BIG
2389143,Ancient,3,BET-M,BIG,BET-M,BET-M
2389626,Mirage,1,Liquid,G2,Liquid,G2
2389626,Inferno,2,Liquid,G2,Liquid,G2
2389626,Anubis,3,Liquid,G2,G2,Liquid
2389673,Anubis,1,Imperial,ODDIK,ODDIK,ODDIK
2389673,Overpass,2,Imperial,ODDIK,ODDIK,ODDIK
2389673,Dust2,3,Imperial,ODDIK,ODDIK,Imperial
2389631,Dust2,1,Legacy,FUT,FUT,FUT
2389631,Ancient,2,Legacy,FUT,Legacy,FUT
2389543,Mirage,1,Johnny Speeds,Ursa,Johnny Speeds,Johnny Speeds
2389543,Dust2,2,Johnny Speeds,Ursa,Johnny Speeds,Ursa
2389543,Inferno,3,Johnny Speeds,Ursa,Johnny Speeds,Ursa
2389630,Overpass,1,Ninjas in Pyjamas,Passion UA,Passion UA,Passion UA
2389630,Nuke,2,Ninjas in Pyjamas,Passion UA,Ninjas in Pyjamas,Passion UA
2389630,Anubis,3,Ninjas in Pyjamas,Passion UA,Ninjas in Pyjamas,Passion UA
2389142,Dust2,1,ENCE,Nemiga,ENCE,Nemiga
2389142,Ancient,2,ENCE,Nemiga,Nemiga,Nemiga
2389627,Overpass,1,BC.Game,3DMAX,3DMAX,3DMAX
2389627,Anubis,2,BC.Game,3DMAX,3DMAX,3DMAX
2389672,Ancient,1,ODDIK,Bounty Hunters,ODDIK,ODDIK
2389672,Anubis,2,ODDIK,Bounty Hunters,ODDIK,Bounty Hunters
2389141,Mirage,1,1win,illwill,1win,1win
2389141,Dust2,2,1win,illwill,1win,1win
2389141,Inferno,3,1win,illwill,1win,1win
2389625,Mirage,1,Aurora,PARIVISION,Aurora,PARIVISION
2389625,Anubis,2,Aurora,PARIVISION,PARIVISION,PARIVISION
2389625,Dust2,3,Aurora,PARIVISION,PARIVISION,Aurora
2389632,Dust2,1,paiN,B8,paiN,paiN
2389632,Mirage,2,paiN,B8,paiN,paiN
2389048,Overpass,1,Johnny Speeds,magic,Johnny Speeds,magic
2389048,Dust2,2,Johnny Speeds,magic,Johnny Speeds,magic
2389047,Inferno,1,1win,UNiTY,UNiTY,UNiTY
2389047,Ancient,2,1win,UNiTY,UNiTY,UNiTY
2389047,Overpass,3,1win,UNiTY,1win,1win
2389140,Mirage,1,Nemesis,SINNERS,SINNERS,Nemesis
2389140,Ancient,2,Nemesis,SINNERS,SINNERS,SINNERS
2389472,Overpass,1,Passion UA,G2,G2,Passion UA
2389472,Dust2,2,Passion UA,G2,Passion UA,Passion UA
2389472,Mirage,3,Passion UA,G2,G2,G2
2389214,Nuke,1,ex-RUBY,illwill,ex-RUBY,ex-RUBY
2389214,Dust2,2,ex-RUBY,illwill,ex-RUBY,ex-RUBY
2389214,Mirage,3,ex-RUBY,illwill,illwill,illwill
2389471,Nuke,1,Liquid,Ninjas in Pyjamas,Ninjas in Pyjamas,Liquid
2389471,Mirage,2,Liquid,Ninjas in Pyjamas,Ninjas in Pyjamas,Liquid
2389474,Ancient,1,FUT,3DMAX,FUT,FUT
2389474,Anubis,2,FUT,3DMAX,3DMAX,FUT
2389474,Dust2,3,FUT,3DMAX,FUT,3DMAX
2389624,Anubis,1,BetBoom,HOTU,HOTU,BetBoom
2389624,Dust2,2,BetBoom,HOTU,BetBoom,HOTU
2389624,Mirage,3,BetBoom,HOTU,HOTU,BetBoom
2389473,Overpass,1,Legacy,BC.Game,BC.Game,Legacy
2389473,Inferno,2,Legacy,BC.Game,BC.Game,BC.Game
2389138,Inferno,1,EYEBALLERS,1win,EYEBALLERS,1win
2389138,Anubis,2,EYEBALLERS,1win,EYEBALLERS,1win
2389476,Dust2,1,NRG,B8,NRG,B8
2389476,Mirage,2,NRG,B8,NRG,B8
2389476,Inferno,3,NRG,B8,B8,B8
2389137,Anubis,1,ENCE,ex-RUBY,ENCE,ex-RUBY
2389137,Mirage,2,ENCE,ex-RUBY,ex-RUBY,ex-RUBY
2389137,Nuke,3,ENCE,ex-RUBY,ENCE,ex-RUBY
2389046,Nuke,1,FAVBET,MOUZ NXT,MOUZ NXT,MOUZ NXT
2389046,Dust2,2,FAVBET,MOUZ NXT,MOUZ NXT,MOUZ NXT
2389046,Ancient,3,FAVBET,MOUZ NXT,FAVBET,FAVBET
2389475,Dust2,1,Astralis,paiN,Astralis,Astralis
2389475,Overpass,2,Astralis,paiN,paiN,paiN
2389470,Inferno,1,HEROIC,PARIVISION,PARIVISION,HEROIC
2389470,Dust2,2,HEROIC,PARIVISION,HEROIC,HEROIC
2389470,Ancient,3,HEROIC,PARIVISION,PARIVISION,HEROIC
2389537,Mirage,1,KOLESIE,ex-RUBY,KOLESIE,KOLESIE
2389537,Nuke,2,KOLESIE,ex-RUBY,ex-RUBY,ex-RUBY
2389537,Ancient,3,KOLESIE,ex-RUBY,ex-RUBY,KOLESIE
2389211,Ancient,1,UNiTY,Betclic,Betclic,UNiTY
2389211,Dust2,2,UNiTY,Betclic,Betclic,Betclic
2389211,Mirage,3,UNiTY,Betclic,UNiTY,Betclic
2389469,Nuke,1,Aurora,GamerLegion,GamerLegion,GamerLegion
2389469,Dust2,2,Aurora,GamerLegion,Aurora,Aurora
2389621,Anubis,1,BetBoom,HOTU,BetBoom,HOTU
2389621,Mirage,2,BetBoom,HOTU,HOTU,BetBoom
2389621,Nuke,3,BetBoom,HOTU,HOTU,BetBoom
2389136,Ancient,1,SINNERS,Nuclear TigeRES,Nuclear TigeRES,SINNERS
2389136,Dust2,2,SINNERS,Nuclear TigeRES,SINNERS,Nuclear TigeRES
2389536,Overpass,1,1win,Ursa,1win,1win
2389536,Inferno,2,1win,Ursa,Ursa,1win
2389135,Nuke,1,GamerLegion,BET-M,GamerLegion,BET-M
2389135,Mirage,2,GamerLegion,BET-M,BET-M,GamerLegion
2389209,Dust2,1,MOUZ NXT,FAVBET,FAVBET,FAVBET
2389209,Nuke,2,MOUZ NXT,FAVBET,MOUZ NXT,FAVBET
2389134,Default,1,Virtus.pro,Nemiga,Nemiga,Nemiga
2389534,Overpass,1,Johnny Speeds,los kogutos,Johnny Speeds,Johnny Speeds
2389534,Mirage,2,Johnny Speeds,los kogutos,los kogutos,Johnny Speeds
2389534,Nuke,3,Johnny Speeds,los kogutos,los kogutos,los kogutos
2389133,Mirage,1,Inner Circle,Nemesis,Inner Circle,Inner Circle
2389133,Nuke,2,Inner Circle,Nemesis,Inner Circle,Nemesis
2389533,Dust2,1,FAVBET,FORZE Reload,FAVBET,FAVBET
2389533,Ancient,2,FAVBET,FORZE Reload,FAVBET,FORZE Reload
2389533,Anubis,3,FAVBET,FORZE Reload,FORZE Reload,FORZE Reload
2389132,Inferno,1,ECSTATIC,illwill,illwill,illwill
